Job,Production_Plan_ID,Arrival,Ready Time,End,Processing Time,Deadline
8756,3,611220,612000,614655.0,655,613657
8757,5,611304,612000,613984.0,496,614136
8758,4,611339,612000,615174.0,393,613337
8759,2,611439,612000,613982.0,568,613575
8760,8,611441,612000,614995.0,597,613936
8761,7,611487,612000,615045.0,539,613971
8762,0,611494,612000,614771.0,395,613745
8763,2,611516,612000,614351.0,568,613661
8764,5,611568,612000,614890.0,496,614213
8765,6,611599,612000,614759.0,416,613406
8766,4,611600,612000,615352.0,393,614138
8767,1,611638,612000,615114.0,510,613363
8768,3,611644,612000,614859.0,655,613376
8769,9,611827,612000,615094.0,540,614005
8770,5,611968,612000,614915.0,496,613556
8771,2,612020,613440,615469.0,568,615532
8772,7,612181,613440,615759.0,539,615821
8773,3,612255,613440,615579.0,655,615022
8774,4,612279,613440,615789.0,393,615672
8775,6,612334,613440,615312.0,416,615260
8776,0,612372,613440,615437.0,395,615620
8777,1,612425,613440,615252.0,510,615739
8778,9,612443,613440,615872.0,540,615145
8779,8,612608,613440,616407.0,597,615827
8780,6,612656,613440,615593.0,416,615681
8781,8,612771,613440,616500.0,597,615612
8782,4,612855,613440,615947.0,393,615758
8783,3,613084,613440,615862.0,655,615457
8784,0,613123,613440,615664.0,395,615469
8785,5,613136,613440,616187.0,496,615277
8786,9,613244,613440,616006.0,540,615840
8787,2,613334,613440,616025.0,568,615323
8788,1,613472,614880,616333.0,510,616458
8789,7,613612,614880,616861.0,539,616696
8790,3,613667,614880,616908.0,655,617120
8791,2,613674,614880,616606.0,568,616420
8792,0,614219,614880,616886.0,395,617792
8793,5,614248,614880,616449.0,496,616819
8794,6,614394,614880,616915.0,416,617098
8795,7,614426,614880,616940.0,539,617608
8796,1,614456,614880,617436.0,510,616599
8797,9,614483,614880,617072.0,540,616483
8798,4,614521,614880,617093.0,393,618205
8799,8,614552,614880,616910.0,597,616341
8800,3,614622,614880,617209.0,655,615871
8801,4,614633,614880,617197.0,393,616938
8802,0,614680,614880,617061.0,395,619231
8803,7,614750,614880,617217.0,539,616699
8804,2,614771,614880,617029.0,568,616631
8805,1,614776,614880,617724.0,510,616246
8806,8,614790,614880,617342.0,597,616182
8807,6,614800,614880,617271.0,416,616019
8808,5,614831,614880,617186.0,496,618218
8809,9,614966,616320,617996.0,540,618735
8810,8,615138,616320,618261.0,597,618020
8811,2,615267,616320,618279.0,568,618204
8812,3,615321,616320,618274.0,655,618217
8813,7,615360,616320,618580.0,539,619612
8814,1,615396,616320,618187.0,510,617173
8815,4,615439,616320,618865.0,393,618451
8816,0,615553,616320,618599.0,395,618058
8817,6,615568,616320,618472.0,416,619418
8818,9,615687,616320,618412.0,540,618445
8819,5,615724,616320,618765.0,496,617425
8820,4,615753,616320,618959.0,393,617907
8821,2,615848,616320,618624.0,568,617292
8822,3,615939,616320,618350.0,655,618314
8823,5,615976,616320,618884.0,496,619281
8824,9,615983,616320,618859.0,540,617987
8825,6,615989,616320,618746.0,416,617760
8826,1,616007,616320,618291.0,510,618058
8827,7,616100,616320,618828.0,539,618397
8828,8,616110,616320,618802.0,597,619026
8829,0,616173,616320,618660.0,395,618080
8830,3,616190,616320,618453.0,655,618070
8831,1,616276,616320,618495.0,510,620116
8832,8,616363,617760,619758.0,597,621171
8833,0,616455,617760,619705.0,395,620548
8834,6,616531,617760,618988.0,416,619373
8835,9,616747,617760,619251.0,540,620096
8836,4,616756,617760,619883.0,393,620586
8837,5,616784,617760,619563.0,496,619317
8838,2,616797,617760,619856.0,568,619871
8839,7,616818,617760,619675.0,539,620398
8840,1,616902,617760,619495.0,510,620089
8841,6,616950,617760,619563.0,416,619092
8842,4,617125,617760,619976.0,393,620095
8843,2,617154,617760,619979.0,568,619131
8844,3,617181,617760,619631.0,655,620562
8845,8,617182,617760,620448.0,597,620555
8846,0,617183,617760,619937.0,395,620261
8847,7,617286,617760,619806.0,539,620458
8848,5,617292,617760,620082.0,496,619126
8849,9,617356,617760,619798.0,540,620109
8850,9,617465,617760,620057.0,540,620582
8851,6,617606,617760,620139.0,416,621683
8852,7,617679,617760,620000.0,539,619547
8853,2,617946,619200,620597.0,568,620502
8854,8,618001,619200,620569.0,597,622116
8855,3,618026,619200,620648.0,655,621358
8856,5,618115,619200,620936.0,496,622138
8857,4,618248,619200,620812.0,393,621148
8858,0,618367,619200,620802.0,395,622747
8859,1,618511,619200,620599.0,510,621030
8860,7,618589,619200,620840.0,539,620365
8861,3,618633,619200,620838.0,655,622018
8862,8,618673,619200,620862.0,597,621273
8863,0,618685,619200,620931.0,395,621629
8864,4,618871,619200,620935.0,393,620448
8865,1,618902,619200,621038.0,510,620901
8866,9,619146,619200,620911.0,540,621864
8867,5,619264,620640,621995.0,496,623208
8868,2,619432,620640,621741.0,568,621749
8869,6,619488,620640,621708.0,416,622517
8870,6,619508,620640,621796.0,416,621993
8871,5,619524,620640,622584.0,496,623644
8872,0,619550,620640,622443.0,395,622470
8873,4,619698,620640,622430.0,393,624048
8874,3,619726,620640,622170.0,655,622423
8875,9,619738,620640,622386.0,540,622950
8876,7,619765,620640,622501.0,539,623044
8877,8,619988,620640,622208.0,597,621899
8878,1,620149,620640,622238.0,510,622493
8879,2,620154,620640,622455.0,568,621714
8880,0,620175,620640,622543.0,395,623074
8881,9,620284,620640,622559.0,540,622062
8882,7,620285,620640,622593.0,539,622844
8883,5,620373,620640,622698.0,496,623262
8884,3,620496,620640,622410.0,655,623160
8885,1,620603,620640,622268.0,510,622809
8886,8,620617,620640,622773.0,597,622492
8887,2,620748,622080,623277.0,568,623305
8888,6,620806,622080,623332.0,416,624343
8889,4,620835,622080,624129.0,393,623609
8890,4,620902,622080,624335.0,393,623930
8891,7,620936,622080,623983.0,539,624629
8892,5,620959,622080,623672.0,496,625905
8893,9,621200,622080,623532.0,540,626236
8894,0,621204,622080,623561.0,395,624923
8895,2,621306,622080,623504.0,568,623567
8896,6,621385,622080,623617.0,416,624279
8897,1,621429,622080,623832.0,510,623372
8898,8,621577,622080,624082.0,597,624045
8899,3,621597,622080,623862.0,655,625186
8900,5,621620,622080,624312.0,496,624518
8901,9,621637,622080,624287.0,540,623389
8902,0,621733,622080,624097.0,395,624687
8903,3,621753,622080,623917.0,655,624899
8904,6,621760,622080,624076.0,416,623730
8905,4,621797,622080,624428.0,393,624540
8906,2,621804,622080,624474.0,568,625386
8907,7,621891,622080,624474.0,539,624095
8908,1,621915,622080,624131.0,510,624651
8909,8,621919,622080,624653.0,597,623909
8910,0,622024,622080,624264.0,395,624454
8911,4,622282,623520,625597.0,393,625063
8912,5,622371,623520,625924.0,496,625487
8913,8,622393,623520,625646.0,597,625679
8914,3,622459,623520,625354.0,655,624891
8915,2,622479,623520,624875.0,568,625092
8916,1,622496,623520,625273.0,510,625801
8917,7,622619,623520,625702.0,539,625416
8918,9,622750,623520,625629.0,540,626171
8919,6,622800,623520,624930.0,416,625767
8920,3,622842,623520,625515.0,655,625282
8921,2,622891,623520,625816.0,568,625461
8922,4,622909,623520,625836.0,393,624931
8923,7,623048,623520,625881.0,539,627461
8924,5,623146,623520,625949.0,496,625805
8925,0,623156,623520,625711.0,395,626327
8926,9,623178,623520,625842.0,540,625789
8927,6,623264,623520,625783.0,416,624883
8928,1,623272,623520,625322.0,510,625803
8929,8,623292,623520,626135.0,597,625944
8930,9,623301,623520,625887.0,540,624922
8931,3,623461,623520,625676.0,655,625235
8932,6,623476,623520,625871.0,416,625026
8933,1,623506,623520,625352.0,510,625619
8934,4,623554,624960,626805.0,393,626128
8935,7,623558,624960,626890.0,539,626347
8936,5,623607,624960,626937.0,496,627954
8937,0,623617,624960,626806.0,395,627855
8938,2,623650,624960,626221.0,568,627035
8939,8,623697,624960,627052.0,597,627703
8940,5,623824,624960,627110.0,496,626592
8941,4,623861,624960,627008.0,393,627703
8942,8,623881,624960,627153.0,597,626913
8943,1,623885,624960,626561.0,510,626812
8944,2,624008,624960,626691.0,568,626874
8945,6,624015,624960,626589.0,416,625915
8946,9,624115,624960,626912.0,540,626881
8947,0,624454,624960,626883.0,395,628046
8948,3,624478,624960,626828.0,655,627163
8949,7,624498,624960,626969.0,539,627648
8950,9,624546,624960,627071.0,540,626907
8951,3,624882,624960,626876.0,655,627297
8952,5,624926,624960,627198.0,496,626656
8953,8,625087,626400,627524.0,597,627599
8954,4,625099,626400,628019.0,393,628276
8955,1,625100,626400,627617.0,510,628652
8956,2,625120,626400,627809.0,568,628198
8957,0,625390,626400,627589.0,395,628876
8958,6,625411,626400,627954.0,416,627574
8959,7,625517,626400,627809.0,539,628216
8960,7,625682,626400,628354.0,539,628350
8961,3,625848,626400,627996.0,655,627879
8962,5,625881,626400,627844.0,496,628279
8963,8,625884,626400,628343.0,597,628237
8964,1,625974,626400,628050.0,510,628598
8965,4,626113,626400,628198.0,393,631717
8966,0,626138,626400,628211.0,395,628339
8967,9,626198,626400,627995.0,540,629350
8968,6,626228,626400,628322.0,416,629403
8969,2,626298,626400,628223.0,568,627686
8970,0,626601,627840,629055.0,395,629970
8971,5,626647,627840,629246.0,496,628937
8972,9,626683,627840,628706.0,540,629450
8973,7,626737,627840,629244.0,539,629801
8974,6,626816,627840,628791.0,416,630697
8975,3,627034,627840,628912.0,655,629781
8976,4,627106,627840,629202.0,393,629479
8977,1,627142,627840,628993.0,510,629495
8978,2,627356,627840,629079.0,568,630684
8979,8,627413,627840,629229.0,597,629991
8980,0,627576,627840,629294.0,395,630768
8981,3,627797,627840,629120.0,655,628878
8982,6,627823,627840,629046.0,416,629621
8983,2,627926,629280,630330.0,568,632444
8984,1,628027,629280,630776.0,510,630830
8985,4,628116,629280,631255.0,393,630956
8986,8,628167,629280,630939.0,597,632344
8987,5,628213,629280,630481.0,496,631429
8988,9,628261,629280,630947.0,540,631123
8989,7,628267,629280,631079.0,539,630975
8990,7,628334,629280,631623.0,539,631840
8991,6,628424,629280,630648.0,416,632155
8992,5,628434,629280,631326.0,496,630451
8993,4,628445,629280,631592.0,393,631145
8994,0,628660,629280,631309.0,395,630875
8995,8,628687,629280,631130.0,597,631071
8996,9,628767,629280,631301.0,540,630269
8997,3,628826,629280,630980.0,655,632211
8998,2,628832,629280,631163.0,568,630391
8999,1,628870,629280,631160.0,510,631178
9000,0,628882,629280,631447.0,395,631557
9001,1,628958,629280,631218.0,510,632210
9002,2,629011,629280,631423.0,568,630633
9003,3,629081,629280,631071.0,655,630911
9004,4,629273,629280,631777.0,393,631657
9005,5,629339,630720,632155.0,496,632815
9006,6,629370,630720,631794.0,416,632384
9007,7,629444,630720,632489.0,539,633994
9008,8,629467,630720,632199.0,597,633196
9009,9,629473,630720,632307.0,540,634075
9010,4,629494,630720,632793.0,393,632639
9011,1,629505,630720,632277.0,510,631989
9012,0,629538,630720,632490.0,395,632532
9013,2,629544,630720,631827.0,568,632412
9014,3,629549,630720,632455.0,655,632654
9015,7,629667,630720,632626.0,539,633204
9016,9,629688,630720,632782.0,540,632166
9017,6,629731,630720,632594.0,416,632343
9018,8,629897,630720,632973.0,597,633036
9019,5,630001,630720,632941.0,496,633393
9020,9,630082,630720,632916.0,540,632919
9021,5,630100,630720,632966.0,496,632507
9022,1,630248,630720,632520.0,510,631905
9023,0,630315,630720,632668.0,395,632776
9024,7,630355,630720,632819.0,539,632945
9025,2,630662,630720,632717.0,568,632098
9026,4,630671,630720,632865.0,393,633375
9027,8,630737,632160,633950.0,597,634312
9028,3,630738,632160,633871.0,655,633893
9029,6,630850,632160,633420.0,416,633936
9030,0,630876,632160,634074.0,395,635151
9031,6,630951,632160,633632.0,416,633842
9032,7,631076,632160,634206.0,539,633765
9033,4,631120,632160,634353.0,393,633807
9034,9,631175,632160,633919.0,540,634094
9035,1,631207,632160,633999.0,510,634094
9036,5,631324,632160,633944.0,496,635570
9037,2,631337,632160,633986.0,568,634302
9038,3,631347,632160,634037.0,655,634842
9039,8,631497,632160,634509.0,597,634967
9040,7,631516,632160,634336.0,539,634679
9041,1,631615,632160,634073.0,510,634029
9042,4,631913,632160,634425.0,393,633620
9043,6,631917,632160,633719.0,416,633797
9044,3,631926,632160,634226.0,655,632972
9045,2,631941,632160,634261.0,568,633639
9046,9,631988,632160,634123.0,540,634096
9047,8,632092,632160,634583.0,597,633902
9048,5,632102,632160,634521.0,496,633490
9049,0,632172,633600,635493.0,395,635759
9050,0,632195,633600,635642.0,395,635667
9051,2,632324,633600,635569.0,568,637123
9052,4,632358,633600,635695.0,393,634888
9053,7,632476,633600,635516.0,539,637719
9054,8,632588,633600,636060.0,597,635387
9055,9,632641,633600,635699.0,540,636142
9056,1,632686,633600,635356.0,510,635539
9057,3,632879,633600,635363.0,655,635492
9058,5,632921,633600,635138.0,496,636548
9059,6,632954,633600,635273.0,416,636060
9060,5,632975,633600,636003.0,496,636125
9061,8,633039,633600,636134.0,597,635716
9062,3,633056,633600,635515.0,655,635442
9063,9,633084,633600,635800.0,540,636892
9064,1,633098,633600,635407.0,510,635580
9065,6,633143,633600,635536.0,416,635426
9066,2,633170,633600,635842.0,568,636230
9067,7,633225,633600,635656.0,539,635524
9068,4,633227,633600,635788.0,393,634734
9069,0,633276,633600,635820.0,395,634956
9070,7,633399,633600,635774.0,539,635527
9071,6,633608,635040,636462.0,416,637202
9072,2,633688,635040,636986.0,568,637001
9073,9,633770,635040,637270.0,540,637190
9074,1,633874,635040,636732.0,510,636761
9075,0,633901,635040,637051.0,395,637590
9076,8,633977,635040,636935.0,597,636792
9077,5,634006,635040,636233.0,496,636272
9078,4,634056,635040,637250.0,393,636931
9079,3,634061,635040,636864.0,655,636700
9080,3,634131,635040,637009.0,655,638232
9081,1,634132,635040,636965.0,510,637918
9082,2,634199,635040,637158.0,568,637544
9083,9,634334,635040,637315.0,540,637467
9084,7,634370,635040,637133.0,539,636863
9085,4,634537,635040,637489.0,393,637059
9086,6,634553,635040,637312.0,416,637419
9087,0,634576,635040,637218.0,395,637514
9088,5,634751,635040,637478.0,496,639690
9089,8,634828,635040,637723.0,597,637513
9090,0,634867,635040,637355.0,395,638941
9091,1,634965,635040,637060.0,510,636179
9092,7,634970,635040,637381.0,539,636903
9093,3,635151,636480,638100.0,655,637937
9094,6,635182,636480,637575.0,416,638442
9095,4,635298,636480,638391.0,393,638308
9096,2,635422,636480,637807.0,568,639044
9097,8,635481,636480,638226.0,597,638194
9098,9,635574,636480,637942.0,540,638681
9099,5,635587,636480,638410.0,496,638503
9100,2,635669,636480,638054.0,568,638034
9101,4,635747,636480,638465.0,393,639688
9102,5,635785,636480,638435.0,496,638065
9103,0,635841,636480,638172.0,395,638339
9104,8,635911,636480,638475.0,597,638753
9105,1,635914,636480,637998.0,510,637916
9106,7,636011,636480,638251.0,539,637427
9107,6,636079,636480,637952.0,416,637785
9108,9,636374,636480,638385.0,540,639186
9109,3,636429,636480,638194.0,655,638877
9110,6,636476,636480,638204.0,416,637644
9111,7,636543,637920,639284.0,539,640356
9112,5,636583,637920,639382.0,496,639272
9113,1,636834,637920,639100.0,510,639705
9114,3,636906,637920,639235.0,655,640036
9115,0,636967,637920,639352.0,395,640097
9116,9,637138,637920,639268.0,540,639655
9117,8,637209,637920,639457.0,597,639981
9118,4,637415,637920,639447.0,393,641113
9119,2,637425,637920,639279.0,568,639360
9120,4,637632,637920,639586.0,393,639918
9121,3,637669,637920,639374.0,655,640697
9122,2,637703,637920,639433.0,568,639804
9123,5,637773,637920,639486.0,496,639850
9124,6,637908,637920,639488.0,416,639746
9125,8,637988,639360,640673.0,597,641625
9126,9,638076,639360,641126.0,540,642113
9127,7,638099,639360,641011.0,539,641034
9128,0,638103,639360,641425.0,395,641557
9129,1,638108,639360,640743.0,510,640484
9130,4,638168,639360,641314.0,393,640650
9131,7,638224,639360,641241.0,539,640691
9132,9,638442,639360,641279.0,540,642142
9133,1,638585,639360,640965.0,510,641106
9134,8,638655,639360,641044.0,597,641210
9135,2,638659,639360,641339.0,568,641743
9136,5,638659,639360,640738.0,496,641345
9137,6,638681,639360,641481.0,416,641019
9138,3,638683,639360,641083.0,655,640917
9139,0,638753,639360,641565.0,395,642632
9140,1,638948,639360,641296.0,510,642390
9141,8,639051,639360,641977.0,597,641278
9142,3,639068,639360,641268.0,655,640886
9143,6,639133,639360,641567.0,416,641152
9144,7,639234,639360,641475.0,539,642064
9145,5,639315,639360,641304.0,496,641486
9146,4,639335,639360,641690.0,393,641224
9147,9,639385,640800,642077.0,540,643559
9148,0,639507,640800,642438.0,395,642781
9149,2,639573,640800,642456.0,568,642718
9150,2,639666,640800,642795.0,568,641946
9151,0,639670,640800,642843.0,395,643017
9152,9,639881,640800,642889.0,540,642436
9153,5,639951,640800,642647.0,496,642686
9154,1,640130,640800,642418.0,510,642652
9155,3,640131,640800,642460.0,655,643442
9156,8,640151,640800,642701.0,597,642985
9157,4,640183,640800,642755.0,393,642645
9158,7,640230,640800,642564.0,539,642359
9159,6,640305,640800,642601.0,416,642538
9160,4,640339,640800,642873.0,393,642614
9161,1,640469,640800,642502.0,510,642773
9162,8,640485,640800,643139.0,597,643056
9163,0,640535,640800,642909.0,395,643246
9164,3,640579,640800,642551.0,655,642961
9165,7,640672,640800,642867.0,539,642749
9166,5,640776,640800,643003.0,496,643293
9167,9,640883,642240,643433.0,540,644136
9168,2,641010,642240,643566.0,568,643686
9169,6,641027,642240,643533.0,416,646030
9170,1,641085,642240,644132.0,510,643501
9171,4,641097,642240,644479.0,393,644032
9172,5,641127,642240,644673.0,496,644076
9173,0,641158,642240,644446.0,395,644396
9174,9,641169,642240,643523.0,540,644382
9175,6,641178,642240,643720.0,416,643411
9176,8,641182,642240,644751.0,597,644361
9177,3,641463,642240,644155.0,655,643436
9178,2,641492,642240,643753.0,568,644040
9179,7,641500,642240,644452.0,539,645589
9180,1,641759,642240,644202.0,510,643770
9181,4,641809,642240,644571.0,393,644056
9182,2,641993,642240,644300.0,568,644039
9183,0,642091,642240,644561.0,395,644023
9184,9,642101,642240,644523.0,540,643562
9185,6,642109,642240,644039.0,416,643201
9186,8,642153,642240,645065.0,597,645782
9187,3,642177,642240,644351.0,655,643858
9188,7,642178,642240,644746.0,539,643653
9189,5,642182,642240,644698.0,496,643394
9190,4,642192,642240,644698.0,393,644207
9191,2,642235,642240,644483.0,568,645565
9192,0,642268,643680,646345.0,395,645841
9193,9,642287,643680,645826.0,540,646897
9194,6,642344,643680,645161.0,416,645609
9195,8,642444,643680,646750.0,597,645257
9196,5,642559,643680,646305.0,496,645652
9197,1,642663,643680,645811.0,510,645325
9198,3,642673,643680,645981.0,655,645816
9199,7,642699,643680,646466.0,539,645042
9200,9,642721,643680,646087.0,540,645667
9201,5,642803,643680,646622.0,496,644694
9202,1,642804,643680,645931.0,510,645353
9203,3,642824,643680,646115.0,655,646125
9204,4,642848,643680,646662.0,393,645506
9205,7,642854,643680,646653.0,539,646019
9206,0,642864,643680,646623.0,395,646493
9207,2,642996,643680,646209.0,568,644894
9208,8,643100,643680,647218.0,597,645763
9209,6,643121,643680,645714.0,416,645240
9210,9,643127,643680,646597.0,540,645851
9211,5,643159,643680,646825.0,496,645973
9212,6,643170,643680,646650.0,416,645600
9213,7,643189,643680,646732.0,539,646725
9214,2,643251,643680,646913.0,568,645821
9215,4,643307,643680,647109.0,393,646032
9216,3,643329,643680,646239.0,655,645231
9217,1,643331,643680,646089.0,510,646384
9218,0,643424,643680,646697.0,395,645178
9219,8,643489,643680,647381.0,597,645004
9220,0,643536,643680,646815.0,395,645801
9221,9,643596,643680,646919.0,540,645357
9222,8,643699,645120,648204.0,597,647494
9223,2,643754,645120,647482.0,568,647996
9224,6,643820,645120,647282.0,416,647200
9225,3,643831,645120,647761.0,655,645913
9226,1,643845,645120,647520.0,510,647296
9227,5,643848,645120,647710.0,496,646657
9228,7,643911,645120,648452.0,539,646465
9229,4,644051,645120,648232.0,393,647582
9230,9,644067,645120,647856.0,540,646459
9231,6,644088,645120,647570.0,416,647687
9232,7,644103,645120,648607.0,539,647558
9233,2,644316,645120,647515.0,568,648757
9234,0,644395,645120,647831.0,395,646772
9235,5,644573,645120,648123.0,496,647286
9236,1,644608,645120,648130.0,510,646439
9237,3,644672,645120,647928.0,655,647345
9238,4,644715,645120,648300.0,393,646801
9239,8,644842,645120,648278.0,597,646640
9240,5,644859,645120,648178.0,496,648178
9241,2,644996,645120,648064.0,568,646750
9242,0,644999,645120,648175.0,395,648038
9243,3,645051,645120,648369.0,655,646439
9244,4,645090,645120,648533.0,393,648355
9245,9,645201,646560,649094.0,540,648223
9246,7,645302,646560,649028.0,539,649128
9247,1,645349,646560,648465.0,510,648542
9248,6,645569,646560,648208.0,416,647671
9249,8,645651,646560,649110.0,597,648513
9250,0,645705,646560,649065.0,395,647851
9251,1,645745,646560,649411.0,510,648697
9252,6,645913,646560,648658.0,416,648037
9253,4,646035,646560,648978.0,393,648207
9254,2,646040,646560,648596.0,568,648692
9255,8,646056,646560,649619.0,597,648459
9256,9,646068,646560,649228.0,540,648689
9257,5,646092,646560,649298.0,496,648111
9258,7,646121,646560,649146.0,539,647723
9259,3,646207,646560,649153.0,655,647598
9260,9,646421,646560,649273.0,540,649000
9261,1,646422,646560,649493.0,510,649151
9262,4,646533,646560,649190.0,393,647920
9263,6,646559,646560,649277.0,416,648546
9264,8,646561,648000,650738.0,597,650310
9265,3,646646,648000,650299.0,655,648813
9266,2,646693,648000,649885.0,568,650183
9267,7,646733,648000,650503.0,539,650741
9268,5,646797,648000,650652.0,496,650835
9269,0,646964,648000,650388.0,395,649724
9270,9,646974,648000,649954.0,540,650093
9271,5,647050,648000,650677.0,496,649811
9272,2,647175,648000,650096.0,568,649951
9273,0,647257,648000,650409.0,395,650283
9274,4,647366,648000,650672.0,393,650477
9275,7,647476,648000,650621.0,539,650806
9276,6,647610,648000,650047.0,416,650200
9277,3,647653,648000,650474.0,655,650428
9278,1,647682,648000,649939.0,510,650957
9279,8,647700,648000,651082.0,597,649799
9280,8,647720,648000,651175.0,597,649776
9281,7,647728,648000,651410.0,539,649964
9282,6,647768,648000,650385.0,416,651371
9283,2,647824,648000,650592.0,568,649786
9284,3,647827,648000,650652.0,655,649977
9285,5,647867,648000,650876.0,496,651489
9286,9,647956,648000,650430.0,540,650212
9287,0,648006,649440,651939.0,395,652701
9288,4,648073,649440,651918.0,393,651169
9289,1,648243,649440,651343.0,510,650797
9290,7,648307,649440,651975.0,539,652581
9291,5,648444,649440,651884.0,496,651288
9292,4,648533,649440,652102.0,393,651873
9293,3,648554,649440,651775.0,655,651217
9294,0,648604,649440,652184.0,395,651439
9295,2,648620,649440,651389.0,568,651537
9296,9,648728,649440,652150.0,540,651242
9297,1,648779,649440,651529.0,510,650883
9298,8,648794,649440,651840.0,597,652707
9299,6,648826,649440,651560.0,416,651766
9300,0,648875,649440,652292.0,395,651166
9301,1,649054,649440,652639.0,510,650702
9302,2,649093,649440,651593.0,568,650301
9303,3,649192,649440,652151.0,655,652325
9304,4,649254,649440,652324.0,393,650514
9305,5,649316,649440,652075.0,496,651042
9306,6,649326,649440,652285.0,416,651156
9307,7,649392,649440,652338.0,539,652473
9308,8,649419,649440,652430.0,597,651753
9309,9,649431,649440,652558.0,540,651754
9310,8,649619,650880,653630.0,597,652674
9311,2,649685,650880,652865.0,568,653138
9312,7,649691,650880,653092.0,539,653105
9313,6,649724,650880,652694.0,416,652217
9314,5,649729,650880,653666.0,496,653414
9315,0,649780,650880,653056.0,395,654464
9316,1,649880,650880,652736.0,510,652596
9317,9,649905,650880,653150.0,540,653991
9318,3,649938,650880,653067.0,655,653183
9319,4,649974,650880,653181.0,393,654235
9320,7,649980,650880,653347.0,539,652764
9321,0,650203,650880,653275.0,395,652200
9322,4,650229,650880,653307.0,393,653583
9323,2,650257,650880,653078.0,568,652791
9324,5,650439,650880,653691.0,496,652689
9325,3,650537,650880,653244.0,655,653969
9326,9,650660,650880,653195.0,540,653343
9327,6,650771,650880,653558.0,416,652354
9328,8,650942,652320,654156.0,597,654289
9329,1,651060,652320,654305.0,510,654437
9330,3,651080,652320,654462.0,655,653572
9331,4,651259,652320,654663.0,393,653729
9332,1,651269,652320,654865.0,510,654795
9333,8,651377,652320,654379.0,597,655799
9334,7,651415,652320,654750.0,539,653931
9335,9,651461,652320,654868.0,540,654862
9336,5,651464,652320,653964.0,496,653922
9337,6,651480,652320,654061.0,416,653782
9338,0,651553,652320,654737.0,395,653374
9339,2,651570,652320,654374.0,568,654041
9340,7,651620,652320,654996.0,539,654453
9341,2,651748,652320,654456.0,568,655720
9342,4,651779,652320,654935.0,393,653738
9343,1,651845,652320,655122.0,510,654119
9344,9,651950,652320,655090.0,540,654498
9345,6,651961,652320,654985.0,416,654445
9346,3,651973,652320,654746.0,655,654202
9347,0,651987,652320,655187.0,395,654646
9348,8,652060,652320,654939.0,597,654299
9349,5,652065,652320,654616.0,496,654107
9350,1,652205,652320,655390.0,510,653992
9351,3,652212,652320,655065.0,655,653491
9352,4,652238,652320,655114.0,393,655969
9353,5,652277,652320,655115.0,496,654355
9354,6,652370,653760,655308.0,416,655646
9355,9,652460,653760,655595.0,540,655030
9356,2,652475,653760,656144.0,568,655263
9357,8,652499,653760,656425.0,597,655487
9358,0,652774,653760,655925.0,395,655513
9359,7,652843,653760,656312.0,539,656319
9360,6,652860,653760,656199.0,416,654934
9361,7,652967,653760,656467.0,539,655717
9362,1,653044,653760,655713.0,510,655686
9363,8,653215,653760,656499.0,597,655489
9364,9,653231,653760,655930.0,540,655217
9365,4,653298,653760,656190.0,393,655531
9366,2,653444,653760,656264.0,568,655390
9367,0,653474,653760,656051.0,395,655261
9368,3,653508,653760,656005.0,655,655535
9369,5,653551,653760,656410.0,496,656844
9370,1,653583,653760,655924.0,510,655193
9371,3,653619,653760,656054.0,655,655525
9372,6,653629,653760,656319.0,416,655292
9373,9,653643,653760,656288.0,540,656045
9374,7,653726,653760,656546.0,539,654876
9375,5,653949,655200,656601.0,496,656354
9376,2,654041,655200,656570.0,568,658544
9377,4,654196,655200,657018.0,393,656920
9378,8,654396,655200,656662.0,597,657001
9379,0,654461,655200,657034.0,395,657721
9380,8,654479,655200,656855.0,597,656977
9381,5,654489,655200,657307.0,496,657276
9382,0,654645,655200,657086.0,395,657393
9383,6,654749,655200,656686.0,416,657472
9384,4,654836,655200,657211.0,393,656319
9385,7,654842,655200,657011.0,539,658356
9386,3,655063,655200,656997.0,655,657495
9387,1,655110,655200,657835.0,510,658645
9388,2,655216,656640,657597.0,568,658074
9389,9,655271,656640,657883.0,540,658627
9390,4,655368,656640,658633.0,393,658629
9391,5,655441,656640,658195.0,496,659127
9392,9,655612,656640,658170.0,540,658915
9393,6,655648,656640,658104.0,416,658580
9394,1,655681,656640,658144.0,510,657776
9395,8,655746,656640,658459.0,597,658086
9396,0,655823,656640,658410.0,395,658361
9397,3,655879,656640,658261.0,655,658568
9398,2,655940,656640,658169.0,568,658200
9399,7,656063,656640,658608.0,539,658924
9400,0,656125,656640,658675.0,395,658028
9401,5,656197,656640,658671.0,496,658825
9402,3,656216,656640,658366.0,655,658933
9403,8,656377,656640,658882.0,597,658156
9404,7,656393,656640,658756.0,539,658565
9405,1,656405,656640,658489.0,510,658586
9406,9,656453,656640,658554.0,540,659937
9407,2,656530,656640,658623.0,568,658401
9408,4,656721,658080,660235.0,393,660143
9409,6,656762,658080,659188.0,416,660151
9410,4,656772,658080,660377.0,393,660818
9411,5,656876,658080,659324.0,496,661135
9412,1,656885,658080,659657.0,510,661458
9413,8,656889,658080,659943.0,597,659736
9414,9,657097,658080,659883.0,540,660559
9415,6,657120,658080,659513.0,416,660039
9416,7,657240,658080,659965.0,539,660870
9417,2,657277,658080,660066.0,568,660448
9418,0,657280,658080,660248.0,395,660728
9419,3,657321,658080,659829.0,655,660429
