Job,Production_Plan_ID,Operation,Machine,Processing Time,Arrival,Ready Time
10241,2,7,M06,89,716603,717120
10241,2,8,M09,45,716603,717120
10241,2,9,M04,33,716603,717120
10242,6,0,M01,46,716747,717120
10242,6,1,M00,37,716747,717120
10242,6,2,M03,61,716747,717120
10242,6,3,M02,13,716747,717120
10242,6,4,M06,32,716747,717120
10242,6,5,M05,21,716747,717120
10242,6,6,M09,32,716747,717120
10242,6,7,M08,89,716747,717120
10242,6,8,M07,30,716747,717120
10242,6,9,M04,55,716747,717120
10243,8,0,M00,76,716845,717120
10243,8,1,M01,69,716845,717120
10243,8,2,M03,76,716845,717120
10243,8,3,M05,51,716845,717120
10243,8,4,M02,85,716845,717120
10243,8,5,M09,11,716845,717120
10243,8,6,M06,40,716845,717120
10243,8,7,M07,89,716845,717120
10243,8,8,M04,26,716845,717120
10243,8,9,M08,74,716845,717120
10244,9,0,M01,85,716850,717120
10244,9,1,M00,13,716850,717120
10244,9,2,M02,61,716850,717120
10244,9,3,M06,7,716850,717120
10244,9,4,M08,64,716850,717120
10244,9,5,M09,76,716850,717120
10244,9,6,M05,47,716850,717120
10244,9,7,M03,52,716850,717120
10244,9,8,M04,90,716850,717120
10244,9,9,M07,45,716850,717120
10245,1,0,M00,43,717246,718560
10245,1,1,M02,90,717246,718560
10245,1,2,M04,75,717246,718560
10245,1,3,M09,11,717246,718560
10245,1,4,M03,69,717246,718560
10245,1,5,M01,28,717246,718560
10245,1,6,M06,46,717246,718560
10245,1,7,M05,46,717246,718560
10245,1,8,M07,72,717246,718560
10245,1,9,M08,30,717246,718560
10246,4,0,M02,14,717247,718560
10246,4,1,M00,6,717247,718560
10246,4,2,M01,22,717247,718560
10246,4,3,M05,61,717247,718560
10246,4,4,M03,26,717247,718560
10246,4,5,M04,69,717247,718560
10246,4,6,M08,21,717247,718560
10246,4,7,M07,49,717247,718560
10246,4,8,M09,72,717247,718560
10246,4,9,M06,53,717247,718560
10247,5,0,M02,84,717328,718560
10247,5,1,M01,2,717328,718560
10247,5,2,M05,52,717328,718560
10247,5,3,M03,95,717328,718560
10247,5,4,M08,48,717328,718560
10247,5,5,M09,72,717328,718560
10247,5,6,M00,47,717328,718560
10247,5,7,M06,65,717328,718560
10247,5,8,M04,6,717328,718560
10247,5,9,M07,25,717328,718560
10248,0,0,M00,29,717342,718560
10248,0,1,M01,78,717342,718560
10248,0,2,M02,9,717342,718560
10248,0,3,M03,36,717342,718560
10248,0,4,M04,49,717342,718560
10248,0,5,M05,11,717342,718560
10248,0,6,M06,62,717342,718560
10248,0,7,M07,56,717342,718560
10248,0,8,M08,44,717342,718560
10248,0,9,M09,21,717342,718560
10249,3,0,M01,81,717373,718560
10249,3,1,M02,95,717373,718560
10249,3,2,M00,71,717373,718560
10249,3,3,M04,99,717373,718560
10249,3,4,M06,9,717373,718560
10249,3,5,M08,52,717373,718560
10249,3,6,M07,85,717373,718560
10249,3,7,M03,98,717373,718560
10249,3,8,M09,22,717373,718560
10249,3,9,M05,43,717373,718560
10250,6,0,M01,46,717538,718560
10250,6,1,M00,37,717538,718560
10250,6,2,M03,61,717538,718560
10250,6,3,M02,13,717538,718560
10250,6,4,M06,32,717538,718560
10250,6,5,M05,21,717538,718560
10250,6,6,M09,32,717538,718560
10250,6,7,M08,89,717538,718560
10250,6,8,M07,30,717538,718560
10250,6,9,M04,55,717538,718560
10251,8,0,M00,76,717586,718560
10251,8,1,M01,69,717586,718560
10251,8,2,M03,76,717586,718560
10251,8,3,M05,51,717586,718560
10251,8,4,M02,85,717586,718560
10251,8,5,M09,11,717586,718560
10251,8,6,M06,40,717586,718560
10251,8,7,M07,89,717586,718560
10251,8,8,M04,26,717586,718560
10251,8,9,M08,74,717586,718560
10252,2,0,M01,91,717594,718560
10252,2,1,M00,85,717594,718560
10252,2,2,M03,39,717594,718560
10252,2,3,M02,74,717594,718560
10252,2,4,M08,90,717594,718560
10252,2,5,M05,10,717594,718560
10252,2,6,M07,12,717594,718560
10252,2,7,M06,89,717594,718560
10252,2,8,M09,45,717594,718560
10252,2,9,M04,33,717594,718560
10253,7,0,M02,31,717608,718560
10253,7,1,M00,86,717608,718560
10253,7,2,M01,46,717608,718560
10253,7,3,M05,74,717608,718560
10253,7,4,M04,32,717608,718560
10253,7,5,M06,88,717608,718560
10253,7,6,M08,19,717608,718560
10253,7,7,M09,48,717608,718560
10253,7,8,M07,36,717608,718560
10253,7,9,M03,79,717608,718560
10254,9,0,M01,85,717679,718560
10254,9,1,M00,13,717679,718560
10254,9,2,M02,61,717679,718560
10254,9,3,M06,7,717679,718560
10254,9,4,M08,64,717679,718560
10254,9,5,M09,76,717679,718560
10254,9,6,M05,47,717679,718560
10254,9,7,M03,52,717679,718560
10254,9,8,M04,90,717679,718560
10254,9,9,M07,45,717679,718560
10255,0,0,M00,29,717737,718560
10255,0,1,M01,78,717737,718560
10255,0,2,M02,9,717737,718560
10255,0,3,M03,36,717737,718560
10255,0,4,M04,49,717737,718560
10255,0,5,M05,11,717737,718560
10255,0,6,M06,62,717737,718560
10255,0,7,M07,56,717737,718560
10255,0,8,M08,44,717737,718560
10255,0,9,M09,21,717737,718560
10256,4,0,M02,14,717783,718560
10256,4,1,M00,6,717783,718560
10256,4,2,M01,22,717783,718560
10256,4,3,M05,61,717783,718560
10256,4,4,M03,26,717783,718560
10256,4,5,M04,69,717783,718560
10256,4,6,M08,21,717783,718560
10256,4,7,M07,49,717783,718560
10256,4,8,M09,72,717783,718560
10256,4,9,M06,53,717783,718560
10257,3,0,M01,81,717815,718560
10257,3,1,M02,95,717815,718560
10257,3,2,M00,71,717815,718560
10257,3,3,M04,99,717815,718560
10257,3,4,M06,9,717815,718560
10257,3,5,M08,52,717815,718560
10257,3,6,M07,85,717815,718560
10257,3,7,M03,98,717815,718560
10257,3,8,M09,22,717815,718560
10257,3,9,M05,43,717815,718560
10258,5,0,M02,84,717849,718560
10258,5,1,M01,2,717849,718560
10258,5,2,M05,52,717849,718560
10258,5,3,M03,95,717849,718560
10258,5,4,M08,48,717849,718560
10258,5,5,M09,72,717849,718560
10258,5,6,M00,47,717849,718560
10258,5,7,M06,65,717849,718560
10258,5,8,M04,6,717849,718560
10258,5,9,M07,25,717849,718560
10259,1,0,M00,43,718066,718560
10259,1,1,M02,90,718066,718560
10259,1,2,M04,75,718066,718560
10259,1,3,M09,11,718066,718560
10259,1,4,M03,69,718066,718560
10259,1,5,M01,28,718066,718560
10259,1,6,M06,46,718066,718560
10259,1,7,M05,46,718066,718560
10259,1,8,M07,72,718066,718560
10259,1,9,M08,30,718066,718560
10260,1,0,M00,43,718245,718560
10260,1,1,M02,90,718245,718560
10260,1,2,M04,75,718245,718560
10260,1,3,M09,11,718245,718560
10260,1,4,M03,69,718245,718560
10260,1,5,M01,28,718245,718560
10260,1,6,M06,46,718245,718560
10260,1,7,M05,46,718245,718560
10260,1,8,M07,72,718245,718560
10260,1,9,M08,30,718245,718560
10261,0,0,M00,29,718279,718560
10261,0,1,M01,78,718279,718560
10261,0,2,M02,9,718279,718560
10261,0,3,M03,36,718279,718560
10261,0,4,M04,49,718279,718560
10261,0,5,M05,11,718279,718560
10261,0,6,M06,62,718279,718560
10261,0,7,M07,56,718279,718560
10261,0,8,M08,44,718279,718560
10261,0,9,M09,21,718279,718560
10262,5,0,M02,84,718316,718560
10262,5,1,M01,2,718316,718560
10262,5,2,M05,52,718316,718560
10262,5,3,M03,95,718316,718560
10262,5,4,M08,48,718316,718560
10262,5,5,M09,72,718316,718560
10262,5,6,M00,47,718316,718560
10262,5,7,M06,65,718316,718560
10262,5,8,M04,6,718316,718560
10262,5,9,M07,25,718316,718560
10263,2,0,M01,91,718319,718560
10263,2,1,M00,85,718319,718560
10263,2,2,M03,39,718319,718560
10263,2,3,M02,74,718319,718560
10263,2,4,M08,90,718319,718560
10263,2,5,M05,10,718319,718560
10263,2,6,M07,12,718319,718560
10263,2,7,M06,89,718319,718560
10263,2,8,M09,45,718319,718560
10263,2,9,M04,33,718319,718560
10264,6,0,M01,46,718464,718560
10264,6,1,M00,37,718464,718560
10264,6,2,M03,61,718464,718560
10264,6,3,M02,13,718464,718560
10264,6,4,M06,32,718464,718560
10264,6,5,M05,21,718464,718560
10264,6,6,M09,32,718464,718560
10264,6,7,M08,89,718464,718560
10264,6,8,M07,30,718464,718560
10264,6,9,M04,55,718464,718560
10265,3,0,M01,81,718487,718560
10265,3,1,M02,95,718487,718560
10265,3,2,M00,71,718487,718560
10265,3,3,M04,99,718487,718560
10265,3,4,M06,9,718487,718560
10265,3,5,M08,52,718487,718560
10265,3,6,M07,85,718487,718560
10265,3,7,M03,98,718487,718560
10265,3,8,M09,22,718487,718560
10265,3,9,M05,43,718487,718560
10266,4,0,M02,14,718583,720000
10266,4,1,M00,6,718583,720000
10266,4,2,M01,22,718583,720000
10266,4,3,M05,61,718583,720000
10266,4,4,M03,26,718583,720000
10266,4,5,M04,69,718583,720000
10266,4,6,M08,21,718583,720000
10266,4,7,M07,49,718583,720000
10266,4,8,M09,72,718583,720000
10266,4,9,M06,53,718583,720000
10267,9,0,M01,85,718584,720000
10267,9,1,M00,13,718584,720000
10267,9,2,M02,61,718584,720000
10267,9,3,M06,7,718584,720000
10267,9,4,M08,64,718584,720000
10267,9,5,M09,76,718584,720000
10267,9,6,M05,47,718584,720000
10267,9,7,M03,52,718584,720000
10267,9,8,M04,90,718584,720000
10267,9,9,M07,45,718584,720000
10268,8,0,M00,76,718684,720000
10268,8,1,M01,69,718684,720000
10268,8,2,M03,76,718684,720000
10268,8,3,M05,51,718684,720000
10268,8,4,M02,85,718684,720000
10268,8,5,M09,11,718684,720000
10268,8,6,M06,40,718684,720000
10268,8,7,M07,89,718684,720000
10268,8,8,M04,26,718684,720000
10268,8,9,M08,74,718684,720000
10269,7,0,M02,31,718937,720000
10269,7,1,M00,86,718937,720000
10269,7,2,M01,46,718937,720000
10269,7,3,M05,74,718937,720000
10269,7,4,M04,32,718937,720000
10269,7,5,M06,88,718937,720000
10269,7,6,M08,19,718937,720000
10269,7,7,M09,48,718937,720000
10269,7,8,M07,36,718937,720000
10269,7,9,M03,79,718937,720000
10270,9,0,M01,85,718959,720000
10270,9,1,M00,13,718959,720000
10270,9,2,M02,61,718959,720000
10270,9,3,M06,7,718959,720000
10270,9,4,M08,64,718959,720000
10270,9,5,M09,76,718959,720000
10270,9,6,M05,47,718959,720000
10270,9,7,M03,52,718959,720000
10270,9,8,M04,90,718959,720000
10270,9,9,M07,45,718959,720000
10271,3,0,M01,81,718981,720000
10271,3,1,M02,95,718981,720000
10271,3,2,M00,71,718981,720000
10271,3,3,M04,99,718981,720000
10271,3,4,M06,9,718981,720000
10271,3,5,M08,52,718981,720000
10271,3,6,M07,85,718981,720000
10271,3,7,M03,98,718981,720000
10271,3,8,M09,22,718981,720000
10271,3,9,M05,43,718981,720000
10272,7,0,M02,31,719069,720000
10272,7,1,M00,86,719069,720000
10272,7,2,M01,46,719069,720000
10272,7,3,M05,74,719069,720000
10272,7,4,M04,32,719069,720000
10272,7,5,M06,88,719069,720000
10272,7,6,M08,19,719069,720000
10272,7,7,M09,48,719069,720000
10272,7,8,M07,36,719069,720000
10272,7,9,M03,79,719069,720000
10273,5,0,M02,84,719110,720000
10273,5,1,M01,2,719110,720000
10273,5,2,M05,52,719110,720000
10273,5,3,M03,95,719110,720000
10273,5,4,M08,48,719110,720000
10273,5,5,M09,72,719110,720000
10273,5,6,M00,47,719110,720000
10273,5,7,M06,65,719110,720000
10273,5,8,M04,6,719110,720000
10273,5,9,M07,25,719110,720000
10274,8,0,M00,76,719179,720000
10274,8,1,M01,69,719179,720000
10274,8,2,M03,76,719179,720000
10274,8,3,M05,51,719179,720000
10274,8,4,M02,85,719179,720000
10274,8,5,M09,11,719179,720000
10274,8,6,M06,40,719179,720000
10274,8,7,M07,89,719179,720000
10274,8,8,M04,26,719179,720000
10274,8,9,M08,74,719179,720000
10275,2,0,M01,91,719218,720000
10275,2,1,M00,85,719218,720000
10275,2,2,M03,39,719218,720000
10275,2,3,M02,74,719218,720000
10275,2,4,M08,90,719218,720000
10275,2,5,M05,10,719218,720000
10275,2,6,M07,12,719218,720000
10275,2,7,M06,89,719218,720000
10275,2,8,M09,45,719218,720000
10275,2,9,M04,33,719218,720000
10276,1,0,M00,43,719324,720000
10276,1,1,M02,90,719324,720000
10276,1,2,M04,75,719324,720000
10276,1,3,M09,11,719324,720000
10276,1,4,M03,69,719324,720000
10276,1,5,M01,28,719324,720000
10276,1,6,M06,46,719324,720000
10276,1,7,M05,46,719324,720000
10276,1,8,M07,72,719324,720000
10276,1,9,M08,30,719324,720000
10277,6,0,M01,46,719389,720000
10277,6,1,M00,37,719389,720000
10277,6,2,M03,61,719389,720000
10277,6,3,M02,13,719389,720000
10277,6,4,M06,32,719389,720000
10277,6,5,M05,21,719389,720000
10277,6,6,M09,32,719389,720000
10277,6,7,M08,89,719389,720000
10277,6,8,M07,30,719389,720000
10277,6,9,M04,55,719389,720000
10278,4,0,M02,14,719440,720000
10278,4,1,M00,6,719440,720000
10278,4,2,M01,22,719440,720000
10278,4,3,M05,61,719440,720000
10278,4,4,M03,26,719440,720000
10278,4,5,M04,69,719440,720000
10278,4,6,M08,21,719440,720000
10278,4,7,M07,49,719440,720000
10278,4,8,M09,72,719440,720000
10278,4,9,M06,53,719440,720000
10279,0,0,M00,29,719455,720000
10279,0,1,M01,78,719455,720000
10279,0,2,M02,9,719455,720000
10279,0,3,M03,36,719455,720000
10279,0,4,M04,49,719455,720000
10279,0,5,M05,11,719455,720000
10279,0,6,M06,62,719455,720000
10279,0,7,M07,56,719455,720000
10279,0,8,M08,44,719455,720000
10279,0,9,M09,21,719455,720000
10280,1,0,M00,43,719479,720000
10280,1,1,M02,90,719479,720000
10280,1,2,M04,75,719479,720000
10280,1,3,M09,11,719479,720000
10280,1,4,M03,69,719479,720000
10280,1,5,M01,28,719479,720000
10280,1,6,M06,46,719479,720000
10280,1,7,M05,46,719479,720000
10280,1,8,M07,72,719479,720000
10280,1,9,M08,30,719479,720000
10281,0,0,M00,29,719580,720000
10281,0,1,M01,78,719580,720000
10281,0,2,M02,9,719580,720000
10281,0,3,M03,36,719580,720000
10281,0,4,M04,49,719580,720000
10281,0,5,M05,11,719580,720000
10281,0,6,M06,62,719580,720000
10281,0,7,M07,56,719580,720000
10281,0,8,M08,44,719580,720000
10281,0,9,M09,21,719580,720000
10282,5,0,M02,84,719581,720000
10282,5,1,M01,2,719581,720000
10282,5,2,M05,52,719581,720000
10282,5,3,M03,95,719581,720000
10282,5,4,M08,48,719581,720000
10282,5,5,M09,72,719581,720000
10282,5,6,M00,47,719581,720000
10282,5,7,M06,65,719581,720000
10282,5,8,M04,6,719581,720000
10282,5,9,M07,25,719581,720000
10283,9,0,M01,85,719813,720000
10283,9,1,M00,13,719813,720000
10283,9,2,M02,61,719813,720000
10283,9,3,M06,7,719813,720000
10283,9,4,M08,64,719813,720000
10283,9,5,M09,76,719813,720000
10283,9,6,M05,47,719813,720000
10283,9,7,M03,52,719813,720000
10283,9,8,M04,90,719813,720000
10283,9,9,M07,45,719813,720000
10284,2,0,M01,91,719843,720000
10284,2,1,M00,85,719843,720000
10284,2,2,M03,39,719843,720000
10284,2,3,M02,74,719843,720000
10284,2,4,M08,90,719843,720000
10284,2,5,M05,10,719843,720000
10284,2,6,M07,12,719843,720000
10284,2,7,M06,89,719843,720000
10284,2,8,M09,45,719843,720000
10284,2,9,M04,33,719843,720000
10285,4,0,M02,14,719885,720000
10285,4,1,M00,6,719885,720000
10285,4,2,M01,22,719885,720000
10285,4,3,M05,61,719885,720000
10285,4,4,M03,26,719885,720000
10285,4,5,M04,69,719885,720000
10285,4,6,M08,21,719885,720000
10285,4,7,M07,49,719885,720000
10285,4,8,M09,72,719885,720000
10285,4,9,M06,53,719885,720000
10286,8,0,M00,76,719908,720000
10286,8,1,M01,69,719908,720000
10286,8,2,M03,76,719908,720000
10286,8,3,M05,51,719908,720000
10286,8,4,M02,85,719908,720000
10286,8,5,M09,11,719908,720000
10286,8,6,M06,40,719908,720000
10286,8,7,M07,89,719908,720000
10286,8,8,M04,26,719908,720000
10286,8,9,M08,74,719908,720000
10287,3,0,M01,81,719932,720000
10287,3,1,M02,95,719932,720000
10287,3,2,M00,71,719932,720000
10287,3,3,M04,99,719932,720000
10287,3,4,M06,9,719932,720000
10287,3,5,M08,52,719932,720000
10287,3,6,M07,85,719932,720000
10287,3,7,M03,98,719932,720000
10287,3,8,M09,22,719932,720000
10287,3,9,M05,43,719932,720000
10288,7,0,M02,31,720077,721440
10288,7,1,M00,86,720077,721440
10288,7,2,M01,46,720077,721440
10288,7,3,M05,74,720077,721440
10288,7,4,M04,32,720077,721440
10288,7,5,M06,88,720077,721440
10288,7,6,M08,19,720077,721440
10288,7,7,M09,48,720077,721440
10288,7,8,M07,36,720077,721440
10288,7,9,M03,79,720077,721440
10289,6,0,M01,46,720089,721440
10289,6,1,M00,37,720089,721440
10289,6,2,M03,61,720089,721440
10289,6,3,M02,13,720089,721440
10289,6,4,M06,32,720089,721440
10289,6,5,M05,21,720089,721440
10289,6,6,M09,32,720089,721440
10289,6,7,M08,89,720089,721440
10289,6,8,M07,30,720089,721440
10289,6,9,M04,55,720089,721440
10290,9,0,M01,85,720229,721440
10290,9,1,M00,13,720229,721440
10290,9,2,M02,61,720229,721440
10290,9,3,M06,7,720229,721440
10290,9,4,M08,64,720229,721440
10290,9,5,M09,76,720229,721440
10290,9,6,M05,47,720229,721440
10290,9,7,M03,52,720229,721440
10290,9,8,M04,90,720229,721440
10290,9,9,M07,45,720229,721440
10291,8,0,M00,76,720231,721440
10291,8,1,M01,69,720231,721440
10291,8,2,M03,76,720231,721440
10291,8,3,M05,51,720231,721440
10291,8,4,M02,85,720231,721440
10291,8,5,M09,11,720231,721440
10291,8,6,M06,40,720231,721440
10291,8,7,M07,89,720231,721440
10291,8,8,M04,26,720231,721440
10291,8,9,M08,74,720231,721440
10292,3,0,M01,81,720233,721440
10292,3,1,M02,95,720233,721440
10292,3,2,M00,71,720233,721440
10292,3,3,M04,99,720233,721440
10292,3,4,M06,9,720233,721440
10292,3,5,M08,52,720233,721440
10292,3,6,M07,85,720233,721440
10292,3,7,M03,98,720233,721440
10292,3,8,M09,22,720233,721440
10292,3,9,M05,43,720233,721440
10293,1,0,M00,43,720417,721440
10293,1,1,M02,90,720417,721440
10293,1,2,M04,75,720417,721440
10293,1,3,M09,11,720417,721440
10293,1,4,M03,69,720417,721440
10293,1,5,M01,28,720417,721440
10293,1,6,M06,46,720417,721440
10293,1,7,M05,46,720417,721440
10293,1,8,M07,72,720417,721440
10293,1,9,M08,30,720417,721440
10294,4,0,M02,14,720638,721440
10294,4,1,M00,6,720638,721440
10294,4,2,M01,22,720638,721440
10294,4,3,M05,61,720638,721440
10294,4,4,M03,26,720638,721440
10294,4,5,M04,69,720638,721440
10294,4,6,M08,21,720638,721440
10294,4,7,M07,49,720638,721440
10294,4,8,M09,72,720638,721440
10294,4,9,M06,53,720638,721440
10295,6,0,M01,46,720828,721440
10295,6,1,M00,37,720828,721440
10295,6,2,M03,61,720828,721440
10295,6,3,M02,13,720828,721440
10295,6,4,M06,32,720828,721440
10295,6,5,M05,21,720828,721440
10295,6,6,M09,32,720828,721440
10295,6,7,M08,89,720828,721440
10295,6,8,M07,30,720828,721440
10295,6,9,M04,55,720828,721440
10296,0,0,M00,29,720936,721440
10296,0,1,M01,78,720936,721440
10296,0,2,M02,9,720936,721440
10296,0,3,M03,36,720936,721440
10296,0,4,M04,49,720936,721440
10296,0,5,M05,11,720936,721440
10296,0,6,M06,62,720936,721440
10296,0,7,M07,56,720936,721440
10296,0,8,M08,44,720936,721440
10296,0,9,M09,21,720936,721440
10297,7,0,M02,31,721014,721440
10297,7,1,M00,86,721014,721440
10297,7,2,M01,46,721014,721440
10297,7,3,M05,74,721014,721440
10297,7,4,M04,32,721014,721440
10297,7,5,M06,88,721014,721440
10297,7,6,M08,19,721014,721440
10297,7,7,M09,48,721014,721440
10297,7,8,M07,36,721014,721440
10297,7,9,M03,79,721014,721440
10298,2,0,M01,91,721164,721440
10298,2,1,M00,85,721164,721440
10298,2,2,M03,39,721164,721440
10298,2,3,M02,74,721164,721440
10298,2,4,M08,90,721164,721440
10298,2,5,M05,10,721164,721440
10298,2,6,M07,12,721164,721440
10298,2,7,M06,89,721164,721440
10298,2,8,M09,45,721164,721440
10298,2,9,M04,33,721164,721440
10299,5,0,M02,84,721276,721440
10299,5,1,M01,2,721276,721440
10299,5,2,M05,52,721276,721440
10299,5,3,M03,95,721276,721440
10299,5,4,M08,48,721276,721440
10299,5,5,M09,72,721276,721440
10299,5,6,M00,47,721276,721440
10299,5,7,M06,65,721276,721440
10299,5,8,M04,6,721276,721440
10299,5,9,M07,25,721276,721440
10300,4,0,M02,14,721302,721440
10300,4,1,M00,6,721302,721440
10300,4,2,M01,22,721302,721440
10300,4,3,M05,61,721302,721440
10300,4,4,M03,26,721302,721440
10300,4,5,M04,69,721302,721440
10300,4,6,M08,21,721302,721440
10300,4,7,M07,49,721302,721440
10300,4,8,M09,72,721302,721440
10300,4,9,M06,53,721302,721440
10301,3,0,M01,81,721387,721440
10301,3,1,M02,95,721387,721440
10301,3,2,M00,71,721387,721440
10301,3,3,M04,99,721387,721440
10301,3,4,M06,9,721387,721440
10301,3,5,M08,52,721387,721440
10301,3,6,M07,85,721387,721440
10301,3,7,M03,98,721387,721440
10301,3,8,M09,22,721387,721440
10301,3,9,M05,43,721387,721440
10302,6,0,M01,46,721417,721440
10302,6,1,M00,37,721417,721440
10302,6,2,M03,61,721417,721440
10302,6,3,M02,13,721417,721440
10302,6,4,M06,32,721417,721440
10302,6,5,M05,21,721417,721440
10302,6,6,M09,32,721417,721440
10302,6,7,M08,89,721417,721440
10302,6,8,M07,30,721417,721440
10302,6,9,M04,55,721417,721440
10303,8,0,M00,76,721419,721440
10303,8,1,M01,69,721419,721440
10303,8,2,M03,76,721419,721440
10303,8,3,M05,51,721419,721440
10303,8,4,M02,85,721419,721440
10303,8,5,M09,11,721419,721440
10303,8,6,M06,40,721419,721440
10303,8,7,M07,89,721419,721440
10303,8,8,M04,26,721419,721440
10303,8,9,M08,74,721419,721440
10304,2,0,M01,91,721509,722880
10304,2,1,M00,85,721509,722880
10304,2,2,M03,39,721509,722880
10304,2,3,M02,74,721509,722880
10304,2,4,M08,90,721509,722880
10304,2,5,M05,10,721509,722880
10304,2,6,M07,12,721509,722880
10304,2,7,M06,89,721509,722880
10304,2,8,M09,45,721509,722880
10304,2,9,M04,33,721509,722880
10305,9,0,M01,85,721647,722880
10305,9,1,M00,13,721647,722880
10305,9,2,M02,61,721647,722880
10305,9,3,M06,7,721647,722880
10305,9,4,M08,64,721647,722880
10305,9,5,M09,76,721647,722880
10305,9,6,M05,47,721647,722880
10305,9,7,M03,52,721647,722880
10305,9,8,M04,90,721647,722880
10305,9,9,M07,45,721647,722880
10306,0,0,M00,29,721673,722880
10306,0,1,M01,78,721673,722880
10306,0,2,M02,9,721673,722880
10306,0,3,M03,36,721673,722880
10306,0,4,M04,49,721673,722880
10306,0,5,M05,11,721673,722880
10306,0,6,M06,62,721673,722880
10306,0,7,M07,56,721673,722880
10306,0,8,M08,44,721673,722880
10306,0,9,M09,21,721673,722880
10307,7,0,M02,31,721694,722880
10307,7,1,M00,86,721694,722880
10307,7,2,M01,46,721694,722880
10307,7,3,M05,74,721694,722880
10307,7,4,M04,32,721694,722880
10307,7,5,M06,88,721694,722880
10307,7,6,M08,19,721694,722880
10307,7,7,M09,48,721694,722880
10307,7,8,M07,36,721694,722880
10307,7,9,M03,79,721694,722880
10308,1,0,M00,43,721725,722880
10308,1,1,M02,90,721725,722880
10308,1,2,M04,75,721725,722880
10308,1,3,M09,11,721725,722880
10308,1,4,M03,69,721725,722880
10308,1,5,M01,28,721725,722880
10308,1,6,M06,46,721725,722880
10308,1,7,M05,46,721725,722880
10308,1,8,M07,72,721725,722880
10308,1,9,M08,30,721725,722880
10309,5,0,M02,84,721860,722880
10309,5,1,M01,2,721860,722880
10309,5,2,M05,52,721860,722880
10309,5,3,M03,95,721860,722880
10309,5,4,M08,48,721860,722880
10309,5,5,M09,72,721860,722880
10309,5,6,M00,47,721860,722880
10309,5,7,M06,65,721860,722880
10309,5,8,M04,6,721860,722880
10309,5,9,M07,25,721860,722880
10310,2,0,M01,91,722041,722880
10310,2,1,M00,85,722041,722880
10310,2,2,M03,39,722041,722880
10310,2,3,M02,74,722041,722880
10310,2,4,M08,90,722041,722880
10310,2,5,M05,10,722041,722880
10310,2,6,M07,12,722041,722880
10310,2,7,M06,89,722041,722880
10310,2,8,M09,45,722041,722880
10310,2,9,M04,33,722041,722880
10311,3,0,M01,81,722071,722880
10311,3,1,M02,95,722071,722880
10311,3,2,M00,71,722071,722880
10311,3,3,M04,99,722071,722880
10311,3,4,M06,9,722071,722880
10311,3,5,M08,52,722071,722880
10311,3,6,M07,85,722071,722880
10311,3,7,M03,98,722071,722880
10311,3,8,M09,22,722071,722880
10311,3,9,M05,43,722071,722880
10312,9,0,M01,85,722310,722880
10312,9,1,M00,13,722310,722880
10312,9,2,M02,61,722310,722880
10312,9,3,M06,7,722310,722880
10312,9,4,M08,64,722310,722880
10312,9,5,M09,76,722310,722880
10312,9,6,M05,47,722310,722880
10312,9,7,M03,52,722310,722880
10312,9,8,M04,90,722310,722880
10312,9,9,M07,45,722310,722880
10313,5,0,M02,84,722354,722880
10313,5,1,M01,2,722354,722880
10313,5,2,M05,52,722354,722880
10313,5,3,M03,95,722354,722880
10313,5,4,M08,48,722354,722880
10313,5,5,M09,72,722354,722880
10313,5,6,M00,47,722354,722880
10313,5,7,M06,65,722354,722880
10313,5,8,M04,6,722354,722880
10313,5,9,M07,25,722354,722880
10314,0,0,M00,29,722369,722880
10314,0,1,M01,78,722369,722880
10314,0,2,M02,9,722369,722880
10314,0,3,M03,36,722369,722880
10314,0,4,M04,49,722369,722880
10314,0,5,M05,11,722369,722880
10314,0,6,M06,62,722369,722880
10314,0,7,M07,56,722369,722880
10314,0,8,M08,44,722369,722880
10314,0,9,M09,21,722369,722880
10315,4,0,M02,14,722449,722880
10315,4,1,M00,6,722449,722880
10315,4,2,M01,22,722449,722880
10315,4,3,M05,61,722449,722880
10315,4,4,M03,26,722449,722880
10315,4,5,M04,69,722449,722880
10315,4,6,M08,21,722449,722880
10315,4,7,M07,49,722449,722880
10315,4,8,M09,72,722449,722880
10315,4,9,M06,53,722449,722880
10316,6,0,M01,46,722576,722880
10316,6,1,M00,37,722576,722880
10316,6,2,M03,61,722576,722880
10316,6,3,M02,13,722576,722880
10316,6,4,M06,32,722576,722880
10316,6,5,M05,21,722576,722880
10316,6,6,M09,32,722576,722880
10316,6,7,M08,89,722576,722880
10316,6,8,M07,30,722576,722880
10316,6,9,M04,55,722576,722880
10317,8,0,M00,76,722648,722880
10317,8,1,M01,69,722648,722880
10317,8,2,M03,76,722648,722880
10317,8,3,M05,51,722648,722880
10317,8,4,M02,85,722648,722880
10317,8,5,M09,11,722648,722880
10317,8,6,M06,40,722648,722880
10317,8,7,M07,89,722648,722880
10317,8,8,M04,26,722648,722880
10317,8,9,M08,74,722648,722880
10318,7,0,M02,31,722682,722880
10318,7,1,M00,86,722682,722880
10318,7,2,M01,46,722682,722880
10318,7,3,M05,74,722682,722880
10318,7,4,M04,32,722682,722880
10318,7,5,M06,88,722682,722880
10318,7,6,M08,19,722682,722880
10318,7,7,M09,48,722682,722880
10318,7,8,M07,36,722682,722880
10318,7,9,M03,79,722682,722880
10319,1,0,M00,43,722744,722880
10319,1,1,M02,90,722744,722880
