Job,Routing_ID,Arrival,Ready Time,End,Processing Time,Deadline
5721,1,412485,413280,414999.0,510,414894
5722,9,412491,413280,415250.0,540,415172
5723,3,412615,413280,414912.0,655,414572
5724,8,412705,413280,414969.0,597,416122
5725,2,412777,413280,415163.0,568,415938
5726,5,412791,413280,415384.0,496,414517
5727,7,412840,413280,415239.0,539,416600
5728,0,412854,413280,415144.0,395,415470
5729,4,412918,413280,415269.0,393,415443
5730,1,413160,413280,415029.0,510,415188
5731,7,413401,414720,416685.0,539,417922
5732,4,413433,414720,416872.0,393,416269
5733,5,413553,414720,416157.0,496,415523
5734,3,413601,414720,416548.0,655,416769
5735,9,413603,414720,416132.0,540,416202
5736,8,413686,414720,416076.0,597,417698
5737,2,413708,414720,415980.0,568,415913
5738,6,413739,414720,416491.0,416,417248
5739,0,413808,414720,415871.0,395,416579
5740,8,413820,414720,416467.0,597,416650
5741,7,413850,414720,416764.0,539,417469
5742,6,413938,414720,416780.0,416,416612
5743,5,414139,414720,416919.0,496,417069
5744,4,414203,414720,416976.0,393,416438
5745,2,414360,414720,416813.0,568,415434
5746,1,414396,414720,416674.0,510,416659
5747,9,414413,414720,416792.0,540,415984
5748,0,414489,414720,416739.0,395,417266
5749,3,414523,414720,416745.0,655,416436
5750,7,414629,414720,416843.0,539,416687
5751,0,414648,414720,416851.0,395,415743
5752,8,414665,414720,417121.0,597,417545
5753,5,414689,414720,417079.0,496,416849
5754,9,414768,416160,417652.0,540,417965
5755,3,414827,416160,418049.0,655,419250
5756,2,414878,416160,417672.0,568,418028
5757,1,414907,416160,418233.0,510,417601
5758,4,414918,416160,418553.0,393,417609
5759,6,414928,416160,417639.0,416,417583
5760,6,414931,416160,417759.0,416,417606
5761,4,414975,416160,418678.0,393,419016
5762,7,414985,416160,418466.0,539,418286
5763,2,415003,416160,418519.0,568,419193
5764,8,415136,416160,418203.0,597,418422
5765,9,415171,416160,418374.0,540,418016
5766,0,415222,416160,418428.0,395,418291
5767,3,415291,416160,418181.0,655,419085
5768,1,415341,416160,418303.0,510,418531
5769,5,415581,416160,418667.0,496,417587
5770,7,415598,416160,418722.0,539,418154
5771,3,415617,416160,418279.0,655,417747
5772,9,415647,416160,418642.0,540,418148
5773,5,415667,416160,418692.0,496,417632
5774,6,415696,416160,418396.0,416,417937
5775,0,415821,416160,418521.0,395,418662
5776,8,415883,416160,418757.0,597,418232
5777,2,415972,416160,418552.0,568,418723
5778,1,416125,416160,418354.0,510,417831
5779,4,416164,417600,420225.0,393,418732
5780,0,416320,417600,419897.0,395,418874
5781,2,416330,417600,419048.0,568,419482
5782,4,416346,417600,420421.0,393,420610
5783,9,416346,417600,420163.0,540,419363
5784,5,416346,417600,420375.0,496,419079
5785,7,416457,417600,420400.0,539,420509
5786,3,416560,417600,419756.0,655,419344
5787,8,416749,417600,419406.0,597,420267
5788,1,416752,417600,419748.0,510,419003
5789,6,416941,417600,419015.0,416,418723
5790,3,416955,417600,419986.0,655,419385
5791,1,416966,417600,419799.0,510,419668
5792,8,417006,417600,420371.0,597,419676
5793,2,417034,417600,419989.0,568,419125
5794,9,417085,417600,420492.0,540,419931
5795,4,417205,417600,420562.0,393,420828
5796,6,417230,417600,419797.0,416,419185
5797,7,417250,417600,420806.0,539,419195
5798,5,417287,417600,420517.0,496,419645
5799,0,417399,417600,420139.0,395,420398
5800,6,417429,417600,420044.0,416,419899
5801,0,417471,417600,420239.0,395,419797
5802,3,417476,417600,420164.0,655,419194
5803,5,417510,417600,420542.0,496,419240
5804,9,417514,417600,420804.0,540,419316
5805,8,417549,417600,420655.0,597,421367
5806,4,417703,419040,421207.0,393,420985
5807,1,417752,419040,420562.0,510,420385
5808,2,417833,419040,420934.0,568,421292
5809,7,417894,419040,421178.0,539,420669
5810,0,418069,419040,420961.0,395,420793
5811,7,418088,419040,421257.0,539,421848
5812,2,418158,419040,421126.0,568,420360
5813,8,418239,419040,421316.0,597,420360
5814,6,418256,419040,421372.0,416,419897
5815,9,418568,419040,421207.0,540,420119
5816,1,418591,419040,420685.0,510,420816
5817,3,418663,419040,421125.0,655,420975
5818,5,418676,419040,421403.0,496,421335
5819,4,418712,419040,421300.0,393,420015
5820,4,418894,419040,421362.0,393,420951
5821,1,418905,419040,421821.0,510,420796
5822,8,418966,419040,421701.0,597,420781
5823,9,419016,419040,421261.0,540,420884
5824,2,419087,420480,422008.0,568,422519
5825,7,419316,420480,422325.0,539,422527
5826,6,419476,420480,422293.0,416,423101
5827,0,419521,420480,422504.0,395,422880
5828,3,419568,420480,422250.0,655,421934
5829,5,419620,420480,422575.0,496,421320
5830,6,419623,420480,422513.0,416,422796
5831,3,419665,420480,422293.0,655,421780
5832,1,419748,420480,422377.0,510,422919
5833,4,419908,420480,422371.0,393,422569
5834,8,419911,420480,422347.0,597,422436
5835,7,419995,420480,422534.0,539,423616
5836,2,420012,420480,422552.0,568,422537
5837,9,420070,420480,422469.0,540,421428
5838,5,420100,420480,422600.0,496,422010
5839,0,420213,420480,422536.0,395,424403
5840,5,420333,420480,422973.0,496,421891
5841,7,420357,420480,422797.0,539,422176
5842,9,420459,420480,422514.0,540,422624
5843,1,420541,421920,423284.0,510,423950
5844,6,420550,421920,422787.0,416,423361
5845,8,420603,421920,423048.0,597,424238
5846,4,420614,421920,423529.0,393,423493
5847,0,420628,421920,423467.0,395,424017
5848,3,421026,421920,423346.0,655,424120
5849,2,421092,421920,423357.0,568,424349
5850,8,421092,421920,423626.0,597,424892
5851,4,421185,421920,423768.0,393,423745
5852,6,421219,421920,423633.0,416,423867
5853,1,421306,421920,423508.0,510,423667
5854,0,421507,421920,423590.0,395,424059
5855,3,421573,421920,423389.0,655,424124
5856,2,421577,421920,423578.0,568,425965
5857,7,421757,421920,423758.0,539,423960
5858,9,421832,421920,423594.0,540,423357
5859,5,421990,423360,424952.0,496,425192
5860,8,422009,423360,424992.0,597,425377
5861,7,422091,423360,425182.0,539,424933
5862,1,422186,423360,425121.0,510,425610
5863,9,422224,423360,424802.0,540,425385
5864,6,422240,423360,424497.0,416,425016
5865,4,422263,423360,425403.0,393,426730
5866,5,422298,423360,425019.0,496,425044
5867,2,422301,423360,424530.0,568,425348
5868,0,422322,423360,425373.0,395,425090
5869,3,422500,423360,425047.0,655,424794
5870,2,422680,423360,425308.0,568,424877
5871,9,422761,423360,425515.0,540,426220
5872,5,422770,423360,425540.0,496,425874
5873,8,422782,423360,425848.0,597,424686
5874,0,422918,423360,425486.0,395,424898
5875,1,422949,423360,425193.0,510,426032
5876,6,422952,423360,425116.0,416,425753
5877,4,422970,423360,425498.0,393,425960
5878,3,423041,423360,425124.0,655,425747
5879,7,423060,423360,425395.0,539,425439
5880,4,423106,423360,425611.0,393,424974
5881,2,423232,423360,425416.0,568,425114
5882,6,423718,424800,426024.0,416,427021
5883,1,423738,424800,426496.0,510,426881
5884,0,423741,424800,426775.0,395,427347
5885,9,423884,424800,426742.0,540,426250
5886,8,423923,424800,426710.0,597,427416
5887,5,423931,424800,426519.0,496,425933
5888,7,423973,424800,426767.0,539,426131
5889,3,424025,424800,426487.0,655,426310
5890,1,424035,424800,426526.0,510,426566
5891,3,424084,424800,426722.0,655,426769
5892,5,424104,424800,427104.0,496,426806
5893,8,424143,424800,427226.0,597,427348
5894,4,424198,424800,426946.0,393,426119
5895,0,424211,424800,426819.0,395,426336
5896,7,424344,424800,426936.0,539,426592
5897,2,424507,424800,426868.0,568,425840
5898,6,424525,424800,426745.0,416,425887
5899,9,424530,424800,426991.0,540,427451
5900,6,424576,424800,427073.0,416,426773
5901,5,424750,424800,427136.0,496,427140
5902,3,424758,424800,426765.0,655,427134
5903,4,424813,426240,428534.0,393,428171
5904,1,424813,426240,427988.0,510,427428
5905,8,424828,426240,427939.0,597,427375
5906,9,424939,426240,427599.0,540,427933
5907,2,425027,426240,427668.0,568,427675
5908,7,425109,426240,428229.0,539,427588
5909,0,425351,426240,428389.0,395,428268
5910,5,425396,426240,428114.0,496,429694
5911,7,425416,426240,428405.0,539,428794
5912,8,425439,426240,428851.0,597,428270
5913,9,425454,426240,428005.0,540,429502
5914,4,425519,426240,428706.0,393,428238
5915,2,425544,426240,428240.0,568,427803
5916,3,425588,426240,427995.0,655,428046
5917,1,425605,426240,428119.0,510,427519
5918,0,425679,426240,428496.0,395,427960
5919,6,425718,426240,428203.0,416,427795
5920,9,425721,426240,428532.0,540,427968
5921,3,425807,426240,428083.0,655,428332
5922,1,425957,426240,428252.0,510,427847
5923,2,426070,426240,428454.0,568,427750
5924,0,426144,426240,428566.0,395,428532
5925,5,426244,427680,429926.0,496,429392
5926,8,426669,427680,429339.0,597,428941
5927,7,426670,427680,429785.0,539,430251
5928,6,426696,427680,428850.0,416,429376
5929,4,426724,427680,429911.0,393,430152
5930,3,426728,427680,429700.0,655,429243
5931,7,426740,427680,430001.0,539,428914
5932,9,426869,427680,429573.0,540,429178
5933,2,426878,427680,429585.0,568,429530
5934,0,426905,427680,429879.0,395,429874
5935,1,426980,427680,429484.0,510,429146
5936,4,427064,427680,430101.0,393,429494
5937,5,427126,427680,430114.0,496,429861
5938,6,427129,427680,429301.0,416,429010
5939,8,427292,427680,429742.0,597,429345
5940,8,427430,427680,430278.0,597,429230
5941,2,427459,427680,430028.0,568,429061
5942,9,427515,427680,430069.0,540,430050
5943,1,427545,427680,429558.0,510,429345
5944,3,427546,427680,429743.0,655,429400
5945,4,427567,427680,430173.0,393,430163
5946,0,427633,427680,429976.0,395,430390
5947,6,427637,427680,430083.0,416,430475
5948,5,427662,427680,430309.0,496,428832
5949,7,427686,429120,430653.0,539,432215
5950,4,427693,429120,430979.0,393,432926
5951,9,427780,429120,430704.0,540,430812
5952,1,427925,429120,430712.0,510,430911
5953,5,427984,429120,430974.0,496,430085
5954,8,428207,429120,430682.0,597,431710
5955,0,428232,429120,430992.0,395,430824
5956,7,428240,429120,431089.0,539,433507
5957,6,428319,429120,430650.0,416,431380
5958,2,428394,429120,430683.0,568,431594
5959,3,428672,429120,430916.0,655,430836
5960,0,428975,429120,431014.0,395,430951
5961,1,429007,429120,430855.0,510,431184
5962,2,429068,429120,431004.0,568,430888
5963,7,429245,430560,432375.0,539,432663
5964,4,429246,430560,432611.0,393,433280
5965,6,429421,430560,431630.0,416,431885
5966,8,429432,430560,431992.0,597,432664
5967,3,429439,430560,432406.0,655,432019
5968,5,429543,430560,432239.0,496,433109
5969,9,429663,430560,432095.0,540,432058
5970,9,429692,430560,432284.0,540,432231
5971,4,429699,430560,432739.0,393,432659
5972,7,429700,430560,432532.0,539,432271
5973,0,429767,430560,431901.0,395,432040
5974,2,429939,430560,432511.0,568,432323
5975,6,430087,430560,432478.0,416,431668
5976,3,430139,430560,432449.0,655,432291
5977,1,430280,430560,432426.0,510,432284
5978,5,430324,430560,432800.0,496,432535
5979,8,430351,430560,432396.0,597,431942
5980,6,430352,430560,432806.0,416,432034
5981,1,430361,430560,432585.0,510,432597
5982,4,430369,430560,433055.0,393,432576
5983,8,430396,430560,433230.0,597,433206
5984,9,430472,430560,432894.0,540,432462
5985,7,430507,430560,433085.0,539,435399
5986,0,430521,430560,432715.0,395,432298
5987,3,430625,432000,433569.0,655,433147
5988,5,430681,432000,433231.0,496,434818
5989,2,430834,432000,433280.0,568,433602
5990,6,430896,432000,433198.0,416,433885
5991,1,430929,432000,433364.0,510,433795
5992,2,431038,432000,433500.0,568,433852
5993,0,431118,432000,433573.0,395,434223
5994,7,431139,432000,433681.0,539,433396
5995,4,431252,432000,433707.0,393,433914
5996,8,431374,432000,433782.0,597,433322
5997,9,431418,432000,433776.0,540,434884
5998,3,431563,432000,433710.0,655,433575
5999,5,431587,432000,433801.0,496,433311
6000,8,431631,432000,434118.0,597,434243
6001,4,431698,432000,433856.0,393,435035
6002,0,431712,432000,433922.0,395,434491
6003,1,431941,432000,433959.0,510,432973
6004,9,432086,433440,434585.0,540,434519
6005,7,432094,433440,435616.0,539,435527
6006,3,432110,433440,435308.0,655,435115
6007,6,432114,433440,434776.0,416,435218
6008,2,432270,433440,434809.0,568,435704
6009,5,432278,433440,435281.0,496,435753
6010,0,432298,433440,435589.0,395,434945
6011,1,432303,433440,435369.0,510,434768
6012,2,432327,433440,435093.0,568,434803
6013,3,432439,433440,435351.0,655,435130
6014,4,432499,433440,435610.0,393,435204
6015,5,432553,433440,435905.0,496,436906
6016,6,432566,433440,435426.0,416,435849
6017,7,432568,433440,435756.0,539,435629
6018,8,432857,433440,435320.0,597,435032
6019,9,432949,433440,435746.0,540,435381
6020,1,432978,433440,435439.0,510,435126
6021,4,433077,433440,435768.0,393,435599
6022,3,433147,433440,435394.0,655,435137
6023,0,433198,433440,435730.0,395,436017
6024,9,433220,433440,435880.0,540,435766
6025,5,433233,433440,435930.0,496,435684
6026,6,433349,433440,435481.0,416,435537
6027,7,433378,433440,435943.0,539,436545
6028,8,433401,433440,435989.0,597,435261
6029,2,433498,434880,436109.0,568,436331
6030,0,433503,434880,436695.0,395,437862
6031,5,433517,434880,436524.0,496,437030
6032,1,433649,434880,436519.0,510,436105
6033,4,433686,434880,436826.0,393,437043
6034,3,433704,434880,436698.0,655,436671
6035,8,433781,434880,437064.0,597,437244
6036,6,433854,434880,436303.0,416,437093
6037,9,433955,434880,436814.0,540,436923
6038,2,433987,434880,436442.0,568,436494
6039,7,434178,434880,436888.0,539,437190
6040,4,434284,434880,437077.0,393,436712
6041,2,434288,434880,436964.0,568,436060
6042,1,434373,434880,436568.0,510,436988
6043,3,434544,434880,436877.0,655,436987
6044,0,434639,434880,436887.0,395,437127
6045,8,434663,434880,437242.0,597,437256
6046,7,434722,434880,436967.0,539,436666
6047,5,434748,434880,437141.0,496,436864
6048,6,434776,434880,437192.0,416,436705
6049,9,434859,434880,436997.0,540,437736
6050,2,434982,436320,438051.0,568,437702
6051,7,435047,436320,438150.0,539,437879
6052,5,435151,436320,437842.0,496,437555
6053,8,435239,436320,437892.0,597,439355
6054,1,435241,436320,437922.0,510,439107
6055,6,435354,436320,438106.0,416,437410
6056,9,435414,436320,438037.0,540,438206
6057,4,435471,436320,438284.0,393,437731
6058,3,435550,436320,438032.0,655,438692
6059,0,435698,436320,438252.0,395,439806
6060,8,435702,436320,438559.0,597,438302
6061,2,435762,436320,438229.0,568,437852
6062,5,435774,436320,438484.0,496,439292
6063,6,435880,436320,438359.0,416,437880
6064,9,435906,436320,438447.0,540,438144
6065,3,435944,436320,438136.0,655,437822
6066,4,435976,436320,438440.0,393,438666
6067,0,436113,436320,438273.0,395,437894
6068,1,436197,436320,437971.0,510,438858
6069,7,436236,436320,438325.0,539,438192
6070,7,436505,437760,439506.0,539,439293
6071,1,436509,437760,439115.0,510,439411
6072,0,436585,437760,439548.0,395,439127
6073,3,436665,437760,439283.0,655,439032
6074,8,436817,437760,439430.0,597,439988
6075,6,436902,437760,438796.0,416,440034
6076,2,436983,437760,439541.0,568,440058
6077,4,436993,437760,439516.0,393,439851
6078,5,436998,437760,439012.0,496,439407
6079,9,437003,437760,439633.0,540,440063
6080,6,437012,437760,439819.0,416,439389
6081,9,437082,437760,439858.0,540,439746
6082,7,437086,437760,439760.0,539,439864
6083,0,437121,437760,439653.0,395,438924
6084,3,437231,437760,439364.0,655,439095
6085,8,437345,437760,439919.0,597,439542
6086,5,437479,437760,439724.0,496,440062
6087,1,437714,437760,439337.0,510,440514
6088,4,437734,437760,439673.0,393,440235
6089,2,437783,439200,440364.0,568,441112
6090,6,437855,439200,440331.0,416,441124
6091,8,437888,439200,440788.0,597,441346
6092,9,437990,439200,440713.0,540,440915
6093,2,438048,439200,440466.0,568,441073
6094,5,438087,439200,440921.0,496,440438
6095,1,438154,439200,440928.0,510,441041
6096,0,438156,439200,441042.0,395,442310
6097,3,438264,439200,440929.0,655,440777
6098,7,438467,439200,441194.0,539,440951
6099,4,438586,439200,441306.0,393,441015
6100,3,438640,439200,440972.0,655,440842
6101,5,438656,439200,441420.0,496,440589
6102,2,438657,439200,441119.0,568,441481
6103,7,438738,439200,441816.0,539,440525
6104,1,438753,439200,441144.0,510,440791
6105,9,438879,439200,441258.0,540,441451
6106,8,438897,439200,441114.0,597,441518
6107,4,438911,439200,441389.0,393,442272
6108,6,438916,439200,441249.0,416,440703
6109,0,439033,439200,441379.0,395,441616
6110,9,439099,439200,441359.0,540,440785
6111,5,439262,440640,441867.0,496,443683
6112,3,439377,440640,442257.0,655,442088
6113,1,439395,440640,442158.0,510,442105
6114,7,439472,440640,442401.0,539,443662
6115,0,439488,440640,441653.0,395,442592
6116,8,439505,440640,442382.0,597,442613
6117,4,439576,440640,442641.0,393,442277
6118,6,439663,440640,441505.0,416,441855
6119,2,439665,440640,441836.0,568,442336
6120,9,439989,440640,442286.0,540,442245
6121,8,440014,440640,442567.0,597,441823
6122,4,440018,440640,442713.0,393,444199
6123,7,440288,440640,442680.0,539,442426
6124,5,440357,440640,442626.0,496,442423
6125,6,440381,440640,442282.0,416,442234
6126,2,440434,440640,442362.0,568,442627
6127,3,440546,440640,442327.0,655,441877
6128,0,440563,440640,442447.0,395,442799
6129,1,440640,442080,443724.0,510,443688
6130,3,440642,442080,443802.0,655,443671
6131,8,440657,442080,443694.0,597,444324
6132,6,440699,442080,443105.0,416,443895
6133,2,440721,442080,443650.0,568,443794
6134,4,440824,442080,443992.0,393,443341
6135,5,440954,442080,443272.0,496,445140
6136,0,441107,442080,444093.0,395,443496
6137,7,441176,442080,443992.0,539,443498
6138,1,441263,442080,443773.0,510,443647
6139,9,441267,442080,444196.0,540,443726
6140,4,441342,442080,444125.0,393,444506
6141,9,441444,442080,444330.0,540,444973
6142,0,441456,442080,444114.0,395,446215
6143,5,441499,442080,443980.0,496,444013
6144,1,441538,442080,443913.0,510,443933
6145,6,441572,442080,444247.0,416,443439
6146,3,441862,442080,443976.0,655,444007
6147,2,441877,442080,444192.0,568,443994
6148,7,441974,442080,444201.0,539,444052
6149,8,442020,442080,444385.0,597,444347
6150,4,442064,442080,444324.0,393,444536
6151,5,442071,442080,444355.0,496,443219
6152,0,442106,443520,444953.0,395,445584
6153,6,442138,443520,444771.0,416,445061
6154,9,442157,443520,444948.0,540,444254
6155,1,442204,443520,445139.0,510,445368
6156,2,442338,443520,445348.0,568,445004
6157,7,442370,443520,445414.0,539,445637
6158,3,442453,443520,445258.0,655,445701
6159,8,442457,443520,445298.0,597,445177
6160,1,442476,443520,445499.0,510,445282
6161,3,442550,443520,445301.0,655,445064
6162,5,442794,443520,445481.0,496,446106
6163,9,442970,443520,445243.0,540,445691
6164,0,443018,443520,445452.0,395,445572
6165,4,443118,443520,445643.0,393,445198
6166,2,443171,443520,445710.0,568,444370
6167,8,443201,443520,445977.0,597,444902
6168,6,443222,443520,445677.0,416,444768
6169,7,443352,443520,445896.0,539,444748
6170,7,443392,443520,446051.0,539,445811
6171,0,443500,443520,445776.0,395,445988
6172,9,443519,443520,445538.0,540,445468
6173,4,443539,444960,447042.0,393,447379
6174,2,443623,444960,446066.0,568,446658
6175,3,443700,444960,446653.0,655,446572
6176,5,443974,444960,447275.0,496,446618
6177,6,443999,444960,446121.0,416,447274
6178,8,444000,444960,446718.0,597,448124
6179,1,444060,444960,446748.0,510,446967
6180,6,444087,444960,446460.0,416,446474
6181,4,444102,444960,447156.0,393,448086
6182,2,444126,444960,446942.0,568,447668
6183,5,444180,444960,447444.0,496,447400
6184,9,444417,444960,446962.0,540,446124
6185,8,444435,444960,446864.0,597,447315
6186,3,444513,444960,446762.0,655,446342
6187,0,444553,444960,447010.0,395,447253
6188,1,444643,444960,446894.0,510,447477
6189,7,444645,444960,447197.0,539,446475
6190,3,444689,444960,446891.0,655,446768
6191,0,444713,444960,447031.0,395,447083
6192,6,444787,444960,446909.0,416,447518
6193,9,444943,444960,447077.0,540,447076
6194,2,444968,446400,447737.0,568,448734
6195,1,444978,446400,447755.0,510,448741
6196,5,445274,446400,447673.0,496,448394
6197,7,445305,446400,447835.0,539,449865
6198,8,445318,446400,447519.0,597,448297
6199,4,445454,446400,448217.0,393,447495
6200,0,445458,446400,448230.0,395,447966
6201,2,445513,446400,448242.0,568,448761
6202,8,445555,446400,448140.0,597,447845
6203,4,445560,446400,448270.0,393,448876
6204,6,445643,446400,448297.0,416,449017
6205,1,445678,446400,448408.0,510,447528
6206,7,445947,446400,448064.0,539,448827
6207,3,446063,446400,448050.0,655,447815
6208,5,446080,446400,448126.0,496,447645
6209,9,446143,446400,448306.0,540,448624
6210,4,446311,446400,448386.0,393,447408
6211,1,446327,446400,448480.0,510,447218
6212,0,446373,446400,448251.0,395,448687
6213,8,446403,447840,449836.0,597,449428
6214,7,446432,447840,450546.0,539,449680
6215,3,446616,447840,449401.0,655,450007
6216,5,446767,447840,450352.0,496,449919
6217,6,446843,447840,448774.0,416,449455
6218,2,446892,447840,448997.0,568,450401
6219,9,446952,447840,449236.0,540,450141
6220,6,446963,447840,449340.0,416,449062
6221,7,446978,447840,450733.0,539,449499
6222,9,446985,447840,449534.0,540,448710
6223,2,447018,447840,449588.0,568,449655
6224,4,447042,447840,450672.0,393,449434
6225,8,447206,447840,450628.0,597,450843
6226,5,447267,447840,450515.0,496,451664
6227,3,447276,447840,450210.0,655,448908
6228,1,447389,447840,450151.0,510,450170
6229,0,447421,447840,450261.0,395,451332
6230,4,447431,447840,450773.0,393,451312
6231,6,447458,447840,449692.0,416,448725
6232,9,447503,447840,450279.0,540,450745
6233,2,447527,447840,449757.0,568,449715
6234,0,447548,447840,450700.0,395,450812
6235,1,447578,447840,450264.0,510,449008
6236,3,447604,447840,450263.0,655,449478
6237,7,447607,447840,450994.0,539,449850
6238,5,447712,447840,450645.0,496,450134
6239,8,447721,447840,451055.0,597,449958
6240,3,447752,447840,450340.0,655,449837
6241,0,447756,447840,451002.0,395,451042
6242,4,447782,447840,450826.0,393,449629
6243,2,447814,447840,450686.0,568,449308
6244,9,447825,447840,451015.0,540,449385
6245,5,447921,449280,452049.0,496,451225
6246,7,447943,449280,452143.0,539,451773
6247,8,447971,449280,452058.0,597,451003
6248,1,447984,449280,451278.0,510,450926
6249,6,448043,449280,451333.0,416,450344
6250,0,448117,449280,451756.0,395,450983
6251,4,448161,449280,452248.0,393,450778
6252,1,448173,449280,451554.0,510,450519
6253,8,448179,449280,452205.0,597,451648
6254,9,448230,449280,451437.0,540,451649
6255,2,448250,449280,451366.0,568,450888
6256,7,448334,449280,452283.0,539,451338
6257,6,448405,449280,451719.0,416,450375
6258,5,448485,449280,452146.0,496,452012
6259,3,448517,449280,451920.0,655,451208
6260,9,448521,449280,452439.0,540,451688
6261,4,448539,449280,452618.0,393,451287
6262,1,448725,449280,452235.0,510,450305
6263,8,448941,449280,452445.0,597,450871
6264,3,449041,449280,452108.0,655,453373
6265,2,449070,449280,451752.0,568,451406
6266,5,449080,449280,452256.0,496,451388
6267,6,449088,449280,452007.0,416,451781
6268,7,449211,449280,452401.0,539,451223
6269,0,449304,450720,453621.0,395,452195
6270,7,449373,450720,453718.0,539,452831
6271,5,449377,450720,453244.0,496,452827
6272,8,449498,450720,453317.0,597,453907
6273,0,449539,450720,453889.0,395,452632
6274,6,449589,450720,452783.0,416,452433
6275,4,449714,450720,453893.0,393,454680
6276,3,449720,450720,453111.0,655,452747
6277,2,449813,450720,452844.0,568,453256
6278,9,449893,450720,453591.0,540,452202
6279,1,450024,450720,452747.0,510,452791
6280,4,450063,450720,454116.0,393,451949
6281,8,450070,450720,453773.0,597,453769
6282,6,450148,450720,452921.0,416,452579
6283,3,450157,450720,453704.0,655,452070
6284,9,450178,450720,453813.0,540,453071
6285,7,450217,450720,453927.0,539,452450
6286,2,450364,450720,453301.0,568,452415
6287,0,450395,450720,453959.0,395,452739
6288,5,450470,450720,453838.0,496,452146
6289,1,450536,450720,453520.0,510,452931
6290,3,450640,450720,453747.0,655,452493
6291,1,450663,450720,453803.0,510,452201
6292,5,450817,452160,454588.0,496,454283
6293,4,450856,452160,455192.0,393,453714
6294,0,450890,452160,454707.0,395,454917
6295,2,450932,452160,454198.0,568,453704
6296,7,450961,452160,454778.0,539,454031
6297,6,450962,452160,454165.0,416,453010
6298,8,450963,452160,455291.0,597,453927
6299,9,451043,452160,454978.0,540,453878
6300,0,451148,452160,454928.0,395,453355
6301,3,451189,452160,454806.0,655,453231
6302,1,451288,452160,454540.0,510,452969
6303,8,451312,452160,455365.0,597,453843
6304,5,451434,452160,455392.0,496,454860
6305,4,451487,452160,455326.0,393,455498
6306,6,451571,452160,454533.0,416,453315
6307,2,451674,452160,455032.0,568,453928
6308,7,451711,452160,454857.0,539,453269
6309,9,452041,452160,455367.0,540,453196
6310,2,452096,452160,455217.0,568,454277
6311,4,452114,452160,455398.0,393,455878
6312,7,452175,453600,455975.0,539,456378
6313,8,452180,453600,455908.0,597,454526
6314,0,452239,453600,455855.0,395,456741
6315,9,452244,453600,455865.0,540,456337
6316,3,452252,453600,455880.0,655,455381
6317,1,452593,453600,455581.0,510,455095
6318,5,452692,453600,456201.0,496,455140
6319,6,452712,453600,455477.0,416,455759
6320,5,453050,453600,456430.0,496,456634
6321,2,453194,453600,456000.0,568,454746
6322,1,453244,453600,455967.0,510,455580
6323,6,453250,453600,456145.0,416,455403
6324,7,453286,453600,456054.0,539,455868
6325,0,453422,453600,456211.0,395,455493
6326,4,453483,453600,456167.0,393,455665
6327,9,453492,453600,456176.0,540,455128
6328,3,453560,453600,456065.0,655,455021
6329,8,453583,453600,456487.0,597,454903
6330,5,453685,455040,456789.0,496,456965
6331,2,453699,455040,456557.0,568,455928
6332,3,453728,455040,457012.0,655,457441
6333,7,453729,455040,457026.0,539,456685
6334,8,453837,455040,456704.0,597,456400
6335,9,454021,455040,457223.0,540,456532
6336,1,454046,455040,456932.0,510,456170
6337,4,454064,455040,457198.0,393,456509
6338,0,454104,455040,457018.0,395,456787
6339,6,454146,455040,457006.0,416,456623
6340,1,454197,455040,457593.0,510,456900
6341,8,454320,455040,457366.0,597,457156
6342,0,454383,455040,457392.0,395,456505
6343,4,454434,455040,457348.0,393,459034
6344,3,454554,455040,457255.0,655,456587
6345,2,454691,455040,457311.0,568,456538
6346,5,454814,455040,457248.0,496,456556
6347,7,454980,455040,457264.0,539,458706
6348,9,455118,456480,458306.0,540,458188
6349,6,455153,456480,457954.0,416,458440
6350,8,455260,456480,458383.0,597,458322
6351,5,455414,456480,458376.0,496,459149
6352,7,455584,456480,458175.0,539,458609
6353,6,455656,456480,458099.0,416,459182
6354,9,455996,456480,458351.0,540,458572
6355,2,456016,456480,458222.0,568,457705
6356,0,456142,456480,458114.0,395,457688
6357,3,456344,456480,457959.0,655,458242
6358,1,456375,456480,458049.0,510,458233
6359,4,456376,456480,458261.0,393,459916
6360,7,456380,456480,458254.0,539,458000
6361,6,456390,456480,458277.0,416,458028
6362,1,456424,456480,458291.0,510,458575
6363,3,456427,456480,458179.0,655,457988
6364,0,456503,457920,459221.0,395,460461
6365,5,456542,457920,459257.0,496,459736
6366,2,456581,457920,458966.0,568,459438
6367,4,456659,457920,460001.0,393,460531
6368,9,456661,457920,458830.0,540,459815
6369,8,456726,457920,459647.0,597,459277
6370,8,456921,457920,459791.0,597,459788
6371,3,456981,457920,459601.0,655,460994
6372,4,457127,457920,460117.0,393,459589
6373,1,457150,457920,459696.0,510,459745
6374,9,457153,457920,459637.0,540,460193
6375,0,457194,457920,459856.0,395,459949
6376,5,457222,457920,459937.0,496,460405
6377,7,457284,457920,459850.0,539,460602
6378,2,457345,457920,459199.0,568,459611
6379,6,457350,457920,459792.0,416,459609
6380,8,457374,457920,460498.0,597,460285
6381,3,457578,457920,459725.0,655,459577
6382,0,457650,457920,459969.0,395,459268
6383,2,457670,457920,459825.0,568,459463
6384,7,457900,457920,459991.0,539,460257
6385,9,457935,459360,460986.0,540,460650
