Job,Production_Plan_ID,Operation,Machine,Processing Time,Arrival,Ready Time
5158,4,1,M00,6,365688,365760
5158,4,2,M01,22,365688,365760
5158,4,3,M05,61,365688,365760
5158,4,4,M03,26,365688,365760
5158,4,5,M04,69,365688,365760
5158,4,6,M08,21,365688,365760
5158,4,7,M07,49,365688,365760
5158,4,8,M09,72,365688,365760
5158,4,9,M06,53,365688,365760
5159,3,0,M01,81,365697,365760
5159,3,1,M02,95,365697,365760
5159,3,2,M00,71,365697,365760
5159,3,3,M04,99,365697,365760
5159,3,4,M06,9,365697,365760
5159,3,5,M08,52,365697,365760
5159,3,6,M07,85,365697,365760
5159,3,7,M03,98,365697,365760
5159,3,8,M09,22,365697,365760
5159,3,9,M05,43,365697,365760
5160,5,0,M02,84,365750,365760
5160,5,1,M01,2,365750,365760
5160,5,2,M05,52,365750,365760
5160,5,3,M03,95,365750,365760
5160,5,4,M08,48,365750,365760
5160,5,5,M09,72,365750,365760
5160,5,6,M00,47,365750,365760
5160,5,7,M06,65,365750,365760
5160,5,8,M04,6,365750,365760
5160,5,9,M07,25,365750,365760
5161,1,0,M00,43,365811,367200
5161,1,1,M02,90,365811,367200
5161,1,2,M04,75,365811,367200
5161,1,3,M09,11,365811,367200
5161,1,4,M03,69,365811,367200
5161,1,5,M01,28,365811,367200
5161,1,6,M06,46,365811,367200
5161,1,7,M05,46,365811,367200
5161,1,8,M07,72,365811,367200
5161,1,9,M08,30,365811,367200
5162,8,0,M00,76,365872,367200
5162,8,1,M01,69,365872,367200
5162,8,2,M03,76,365872,367200
5162,8,3,M05,51,365872,367200
5162,8,4,M02,85,365872,367200
5162,8,5,M09,11,365872,367200
5162,8,6,M06,40,365872,367200
5162,8,7,M07,89,365872,367200
5162,8,8,M04,26,365872,367200
5162,8,9,M08,74,365872,367200
5163,0,0,M00,29,365925,367200
5163,0,1,M01,78,365925,367200
5163,0,2,M02,9,365925,367200
5163,0,3,M03,36,365925,367200
5163,0,4,M04,49,365925,367200
5163,0,5,M05,11,365925,367200
5163,0,6,M06,62,365925,367200
5163,0,7,M07,56,365925,367200
5163,0,8,M08,44,365925,367200
5163,0,9,M09,21,365925,367200
5164,2,0,M01,91,366006,367200
5164,2,1,M00,85,366006,367200
5164,2,2,M03,39,366006,367200
5164,2,3,M02,74,366006,367200
5164,2,4,M08,90,366006,367200
5164,2,5,M05,10,366006,367200
5164,2,6,M07,12,366006,367200
5164,2,7,M06,89,366006,367200
5164,2,8,M09,45,366006,367200
5164,2,9,M04,33,366006,367200
5165,4,0,M02,14,366006,367200
5165,4,1,M00,6,366006,367200
5165,4,2,M01,22,366006,367200
5165,4,3,M05,61,366006,367200
5165,4,4,M03,26,366006,367200
5165,4,5,M04,69,366006,367200
5165,4,6,M08,21,366006,367200
5165,4,7,M07,49,366006,367200
5165,4,8,M09,72,366006,367200
5165,4,9,M06,53,366006,367200
5166,6,0,M01,46,366066,367200
5166,6,1,M00,37,366066,367200
5166,6,2,M03,61,366066,367200
5166,6,3,M02,13,366066,367200
5166,6,4,M06,32,366066,367200
5166,6,5,M05,21,366066,367200
5166,6,6,M09,32,366066,367200
5166,6,7,M08,89,366066,367200
5166,6,8,M07,30,366066,367200
5166,6,9,M04,55,366066,367200
5167,9,0,M01,85,366131,367200
5167,9,1,M00,13,366131,367200
5167,9,2,M02,61,366131,367200
5167,9,3,M06,7,366131,367200
5167,9,4,M08,64,366131,367200
5167,9,5,M09,76,366131,367200
5167,9,6,M05,47,366131,367200
5167,9,7,M03,52,366131,367200
5167,9,8,M04,90,366131,367200
5167,9,9,M07,45,366131,367200
5168,3,0,M01,81,366174,367200
5168,3,1,M02,95,366174,367200
5168,3,2,M00,71,366174,367200
5168,3,3,M04,99,366174,367200
5168,3,4,M06,9,366174,367200
5168,3,5,M08,52,366174,367200
5168,3,6,M07,85,366174,367200
5168,3,7,M03,98,366174,367200
5168,3,8,M09,22,366174,367200
5168,3,9,M05,43,366174,367200
5169,7,0,M02,31,366201,367200
5169,7,1,M00,86,366201,367200
5169,7,2,M01,46,366201,367200
5169,7,3,M05,74,366201,367200
5169,7,4,M04,32,366201,367200
5169,7,5,M06,88,366201,367200
5169,7,6,M08,19,366201,367200
5169,7,7,M09,48,366201,367200
5169,7,8,M07,36,366201,367200
5169,7,9,M03,79,366201,367200
5170,3,0,M01,81,366206,367200
5170,3,1,M02,95,366206,367200
5170,3,2,M00,71,366206,367200
5170,3,3,M04,99,366206,367200
5170,3,4,M06,9,366206,367200
5170,3,5,M08,52,366206,367200
5170,3,6,M07,85,366206,367200
5170,3,7,M03,98,366206,367200
5170,3,8,M09,22,366206,367200
5170,3,9,M05,43,366206,367200
5171,9,0,M01,85,366299,367200
5171,9,1,M00,13,366299,367200
5171,9,2,M02,61,366299,367200
5171,9,3,M06,7,366299,367200
5171,9,4,M08,64,366299,367200
5171,9,5,M09,76,366299,367200
5171,9,6,M05,47,366299,367200
5171,9,7,M03,52,366299,367200
5171,9,8,M04,90,366299,367200
5171,9,9,M07,45,366299,367200
5172,7,0,M02,31,366337,367200
5172,7,1,M00,86,366337,367200
5172,7,2,M01,46,366337,367200
5172,7,3,M05,74,366337,367200
5172,7,4,M04,32,366337,367200
5172,7,5,M06,88,366337,367200
5172,7,6,M08,19,366337,367200
5172,7,7,M09,48,366337,367200
5172,7,8,M07,36,366337,367200
5172,7,9,M03,79,366337,367200
5173,2,0,M01,91,366348,367200
5173,2,1,M00,85,366348,367200
5173,2,2,M03,39,366348,367200
5173,2,3,M02,74,366348,367200
5173,2,4,M08,90,366348,367200
5173,2,5,M05,10,366348,367200
5173,2,6,M07,12,366348,367200
5173,2,7,M06,89,366348,367200
5173,2,8,M09,45,366348,367200
5173,2,9,M04,33,366348,367200
5174,6,0,M01,46,366374,367200
5174,6,1,M00,37,366374,367200
5174,6,2,M03,61,366374,367200
5174,6,3,M02,13,366374,367200
5174,6,4,M06,32,366374,367200
5174,6,5,M05,21,366374,367200
5174,6,6,M09,32,366374,367200
5174,6,7,M08,89,366374,367200
5174,6,8,M07,30,366374,367200
5174,6,9,M04,55,366374,367200
5175,4,0,M02,14,366500,367200
5175,4,1,M00,6,366500,367200
5175,4,2,M01,22,366500,367200
5175,4,3,M05,61,366500,367200
5175,4,4,M03,26,366500,367200
5175,4,5,M04,69,366500,367200
5175,4,6,M08,21,366500,367200
5175,4,7,M07,49,366500,367200
5175,4,8,M09,72,366500,367200
5175,4,9,M06,53,366500,367200
5176,5,0,M02,84,366514,367200
5176,5,1,M01,2,366514,367200
5176,5,2,M05,52,366514,367200
5176,5,3,M03,95,366514,367200
5176,5,4,M08,48,366514,367200
5176,5,5,M09,72,366514,367200
5176,5,6,M00,47,366514,367200
5176,5,7,M06,65,366514,367200
5176,5,8,M04,6,366514,367200
5176,5,9,M07,25,366514,367200
5177,1,0,M00,43,366581,367200
5177,1,1,M02,90,366581,367200
5177,1,2,M04,75,366581,367200
5177,1,3,M09,11,366581,367200
5177,1,4,M03,69,366581,367200
5177,1,5,M01,28,366581,367200
5177,1,6,M06,46,366581,367200
5177,1,7,M05,46,366581,367200
5177,1,8,M07,72,366581,367200
5177,1,9,M08,30,366581,367200
5178,8,0,M00,76,366585,367200
5178,8,1,M01,69,366585,367200
5178,8,2,M03,76,366585,367200
5178,8,3,M05,51,366585,367200
5178,8,4,M02,85,366585,367200
5178,8,5,M09,11,366585,367200
5178,8,6,M06,40,366585,367200
5178,8,7,M07,89,366585,367200
5178,8,8,M04,26,366585,367200
5178,8,9,M08,74,366585,367200
5179,0,0,M00,29,366697,367200
5179,0,1,M01,78,366697,367200
5179,0,2,M02,9,366697,367200
5179,0,3,M03,36,366697,367200
5179,0,4,M04,49,366697,367200
5179,0,5,M05,11,366697,367200
5179,0,6,M06,62,366697,367200
5179,0,7,M07,56,366697,367200
5179,0,8,M08,44,366697,367200
5179,0,9,M09,21,366697,367200
5180,2,0,M01,91,366726,367200
5180,2,1,M00,85,366726,367200
5180,2,2,M03,39,366726,367200
5180,2,3,M02,74,366726,367200
5180,2,4,M08,90,366726,367200
5180,2,5,M05,10,366726,367200
5180,2,6,M07,12,366726,367200
5180,2,7,M06,89,366726,367200
5180,2,8,M09,45,366726,367200
5180,2,9,M04,33,366726,367200
5181,9,0,M01,85,366729,367200
5181,9,1,M00,13,366729,367200
5181,9,2,M02,61,366729,367200
5181,9,3,M06,7,366729,367200
5181,9,4,M08,64,366729,367200
5181,9,5,M09,76,366729,367200
5181,9,6,M05,47,366729,367200
5181,9,7,M03,52,366729,367200
5181,9,8,M04,90,366729,367200
5181,9,9,M07,45,366729,367200
5182,3,0,M01,81,366744,367200
5182,3,1,M02,95,366744,367200
5182,3,2,M00,71,366744,367200
5182,3,3,M04,99,366744,367200
5182,3,4,M06,9,366744,367200
5182,3,5,M08,52,366744,367200
5182,3,6,M07,85,366744,367200
5182,3,7,M03,98,366744,367200
5182,3,8,M09,22,366744,367200
5182,3,9,M05,43,366744,367200
5183,1,0,M00,43,366756,367200
5183,1,1,M02,90,366756,367200
5183,1,2,M04,75,366756,367200
5183,1,3,M09,11,366756,367200
5183,1,4,M03,69,366756,367200
5183,1,5,M01,28,366756,367200
5183,1,6,M06,46,366756,367200
5183,1,7,M05,46,366756,367200
5183,1,8,M07,72,366756,367200
5183,1,9,M08,30,366756,367200
5184,7,0,M02,31,366812,367200
5184,7,1,M00,86,366812,367200
5184,7,2,M01,46,366812,367200
5184,7,3,M05,74,366812,367200
5184,7,4,M04,32,366812,367200
5184,7,5,M06,88,366812,367200
5184,7,6,M08,19,366812,367200
5184,7,7,M09,48,366812,367200
5184,7,8,M07,36,366812,367200
5184,7,9,M03,79,366812,367200
5185,5,0,M02,84,366890,367200
5185,5,1,M01,2,366890,367200
5185,5,2,M05,52,366890,367200
5185,5,3,M03,95,366890,367200
5185,5,4,M08,48,366890,367200
5185,5,5,M09,72,366890,367200
5185,5,6,M00,47,366890,367200
5185,5,7,M06,65,366890,367200
5185,5,8,M04,6,366890,367200
5185,5,9,M07,25,366890,367200
5186,8,0,M00,76,366933,367200
5186,8,1,M01,69,366933,367200
5186,8,2,M03,76,366933,367200
5186,8,3,M05,51,366933,367200
5186,8,4,M02,85,366933,367200
5186,8,5,M09,11,366933,367200
5186,8,6,M06,40,366933,367200
5186,8,7,M07,89,366933,367200
5186,8,8,M04,26,366933,367200
5186,8,9,M08,74,366933,367200
5187,0,0,M00,29,366937,367200
5187,0,1,M01,78,366937,367200
5187,0,2,M02,9,366937,367200
5187,0,3,M03,36,366937,367200
5187,0,4,M04,49,366937,367200
5187,0,5,M05,11,366937,367200
5187,0,6,M06,62,366937,367200
5187,0,7,M07,56,366937,367200
5187,0,8,M08,44,366937,367200
5187,0,9,M09,21,366937,367200
5188,4,0,M02,14,367009,367200
5188,4,1,M00,6,367009,367200
5188,4,2,M01,22,367009,367200
5188,4,3,M05,61,367009,367200
5188,4,4,M03,26,367009,367200
5188,4,5,M04,69,367009,367200
5188,4,6,M08,21,367009,367200
5188,4,7,M07,49,367009,367200
5188,4,8,M09,72,367009,367200
5188,4,9,M06,53,367009,367200
5189,6,0,M01,46,367011,367200
5189,6,1,M00,37,367011,367200
5189,6,2,M03,61,367011,367200
5189,6,3,M02,13,367011,367200
5189,6,4,M06,32,367011,367200
5189,6,5,M05,21,367011,367200
5189,6,6,M09,32,367011,367200
5189,6,7,M08,89,367011,367200
5189,6,8,M07,30,367011,367200
5189,6,9,M04,55,367011,367200
5190,9,0,M01,85,367066,367200
5190,9,1,M00,13,367066,367200
5190,9,2,M02,61,367066,367200
5190,9,3,M06,7,367066,367200
5190,9,4,M08,64,367066,367200
5190,9,5,M09,76,367066,367200
5190,9,6,M05,47,367066,367200
5190,9,7,M03,52,367066,367200
5190,9,8,M04,90,367066,367200
5190,9,9,M07,45,367066,367200
5191,3,0,M01,81,367099,367200
5191,3,1,M02,95,367099,367200
5191,3,2,M00,71,367099,367200
5191,3,3,M04,99,367099,367200
5191,3,4,M06,9,367099,367200
5191,3,5,M08,52,367099,367200
5191,3,6,M07,85,367099,367200
5191,3,7,M03,98,367099,367200
5191,3,8,M09,22,367099,367200
5191,3,9,M05,43,367099,367200
5192,8,0,M00,76,367169,367200
5192,8,1,M01,69,367169,367200
5192,8,2,M03,76,367169,367200
5192,8,3,M05,51,367169,367200
5192,8,4,M02,85,367169,367200
5192,8,5,M09,11,367169,367200
5192,8,6,M06,40,367169,367200
5192,8,7,M07,89,367169,367200
5192,8,8,M04,26,367169,367200
5192,8,9,M08,74,367169,367200
5193,7,0,M02,31,367189,367200
5193,7,1,M00,86,367189,367200
5193,7,2,M01,46,367189,367200
5193,7,3,M05,74,367189,367200
5193,7,4,M04,32,367189,367200
5193,7,5,M06,88,367189,367200
5193,7,6,M08,19,367189,367200
5193,7,7,M09,48,367189,367200
5193,7,8,M07,36,367189,367200
5193,7,9,M03,79,367189,367200
5194,1,0,M00,43,367211,368640
5194,1,1,M02,90,367211,368640
5194,1,2,M04,75,367211,368640
5194,1,3,M09,11,367211,368640
5194,1,4,M03,69,367211,368640
5194,1,5,M01,28,367211,368640
5194,1,6,M06,46,367211,368640
5194,1,7,M05,46,367211,368640
5194,1,8,M07,72,367211,368640
5194,1,9,M08,30,367211,368640
5195,4,0,M02,14,367217,368640
5195,4,1,M00,6,367217,368640
5195,4,2,M01,22,367217,368640
5195,4,3,M05,61,367217,368640
5195,4,4,M03,26,367217,368640
5195,4,5,M04,69,367217,368640
5195,4,6,M08,21,367217,368640
5195,4,7,M07,49,367217,368640
5195,4,8,M09,72,367217,368640
5195,4,9,M06,53,367217,368640
5196,2,0,M01,91,367218,368640
5196,2,1,M00,85,367218,368640
5196,2,2,M03,39,367218,368640
5196,2,3,M02,74,367218,368640
5196,2,4,M08,90,367218,368640
5196,2,5,M05,10,367218,368640
5196,2,6,M07,12,367218,368640
5196,2,7,M06,89,367218,368640
5196,2,8,M09,45,367218,368640
5196,2,9,M04,33,367218,368640
5197,5,0,M02,84,367226,368640
5197,5,1,M01,2,367226,368640
5197,5,2,M05,52,367226,368640
5197,5,3,M03,95,367226,368640
5197,5,4,M08,48,367226,368640
5197,5,5,M09,72,367226,368640
5197,5,6,M00,47,367226,368640
5197,5,7,M06,65,367226,368640
5197,5,8,M04,6,367226,368640
5197,5,9,M07,25,367226,368640
5198,6,0,M01,46,367235,368640
5198,6,1,M00,37,367235,368640
5198,6,2,M03,61,367235,368640
5198,6,3,M02,13,367235,368640
5198,6,4,M06,32,367235,368640
5198,6,5,M05,21,367235,368640
5198,6,6,M09,32,367235,368640
5198,6,7,M08,89,367235,368640
5198,6,8,M07,30,367235,368640
5198,6,9,M04,55,367235,368640
5199,0,0,M00,29,367239,368640
5199,0,1,M01,78,367239,368640
5199,0,2,M02,9,367239,368640
5199,0,3,M03,36,367239,368640
5199,0,4,M04,49,367239,368640
5199,0,5,M05,11,367239,368640
5199,0,6,M06,62,367239,368640
5199,0,7,M07,56,367239,368640
5199,0,8,M08,44,367239,368640
5199,0,9,M09,21,367239,368640
5200,2,0,M01,91,367311,368640
5200,2,1,M00,85,367311,368640
5200,2,2,M03,39,367311,368640
5200,2,3,M02,74,367311,368640
5200,2,4,M08,90,367311,368640
5200,2,5,M05,10,367311,368640
5200,2,6,M07,12,367311,368640
5200,2,7,M06,89,367311,368640
5200,2,8,M09,45,367311,368640
5200,2,9,M04,33,367311,368640
5201,6,0,M01,46,367338,368640
5201,6,1,M00,37,367338,368640
5201,6,2,M03,61,367338,368640
5201,6,3,M02,13,367338,368640
5201,6,4,M06,32,367338,368640
5201,6,5,M05,21,367338,368640
5201,6,6,M09,32,367338,368640
5201,6,7,M08,89,367338,368640
5201,6,8,M07,30,367338,368640
5201,6,9,M04,55,367338,368640
5202,1,0,M00,43,367428,368640
5202,1,1,M02,90,367428,368640
5202,1,2,M04,75,367428,368640
5202,1,3,M09,11,367428,368640
5202,1,4,M03,69,367428,368640
5202,1,5,M01,28,367428,368640
5202,1,6,M06,46,367428,368640
5202,1,7,M05,46,367428,368640
5202,1,8,M07,72,367428,368640
5202,1,9,M08,30,367428,368640
5203,3,0,M01,81,367607,368640
5203,3,1,M02,95,367607,368640
5203,3,2,M00,71,367607,368640
5203,3,3,M04,99,367607,368640
5203,3,4,M06,9,367607,368640
5203,3,5,M08,52,367607,368640
5203,3,6,M07,85,367607,368640
5203,3,7,M03,98,367607,368640
5203,3,8,M09,22,367607,368640
5203,3,9,M05,43,367607,368640
5204,4,0,M02,14,367613,368640
5204,4,1,M00,6,367613,368640
5204,4,2,M01,22,367613,368640
5204,4,3,M05,61,367613,368640
5204,4,4,M03,26,367613,368640
5204,4,5,M04,69,367613,368640
5204,4,6,M08,21,367613,368640
5204,4,7,M07,49,367613,368640
5204,4,8,M09,72,367613,368640
5204,4,9,M06,53,367613,368640
5205,5,0,M02,84,367662,368640
5205,5,1,M01,2,367662,368640
5205,5,2,M05,52,367662,368640
5205,5,3,M03,95,367662,368640
5205,5,4,M08,48,367662,368640
5205,5,5,M09,72,367662,368640
5205,5,6,M00,47,367662,368640
5205,5,7,M06,65,367662,368640
5205,5,8,M04,6,367662,368640
5205,5,9,M07,25,367662,368640
5206,9,0,M01,85,367669,368640
5206,9,1,M00,13,367669,368640
5206,9,2,M02,61,367669,368640
5206,9,3,M06,7,367669,368640
5206,9,4,M08,64,367669,368640
5206,9,5,M09,76,367669,368640
5206,9,6,M05,47,367669,368640
5206,9,7,M03,52,367669,368640
5206,9,8,M04,90,367669,368640
5206,9,9,M07,45,367669,368640
5207,8,0,M00,76,367700,368640
5207,8,1,M01,69,367700,368640
5207,8,2,M03,76,367700,368640
5207,8,3,M05,51,367700,368640
5207,8,4,M02,85,367700,368640
5207,8,5,M09,11,367700,368640
5207,8,6,M06,40,367700,368640
5207,8,7,M07,89,367700,368640
5207,8,8,M04,26,367700,368640
5207,8,9,M08,74,367700,368640
5208,7,0,M02,31,367708,368640
5208,7,1,M00,86,367708,368640
5208,7,2,M01,46,367708,368640
5208,7,3,M05,74,367708,368640
5208,7,4,M04,32,367708,368640
5208,7,5,M06,88,367708,368640
5208,7,6,M08,19,367708,368640
5208,7,7,M09,48,367708,368640
5208,7,8,M07,36,367708,368640
5208,7,9,M03,79,367708,368640
5209,0,0,M00,29,367713,368640
5209,0,1,M01,78,367713,368640
5209,0,2,M02,9,367713,368640
5209,0,3,M03,36,367713,368640
5209,0,4,M04,49,367713,368640
5209,0,5,M05,11,367713,368640
5209,0,6,M06,62,367713,368640
5209,0,7,M07,56,367713,368640
5209,0,8,M08,44,367713,368640
5209,0,9,M09,21,367713,368640
5210,7,0,M02,31,367810,368640
5210,7,1,M00,86,367810,368640
5210,7,2,M01,46,367810,368640
5210,7,3,M05,74,367810,368640
5210,7,4,M04,32,367810,368640
5210,7,5,M06,88,367810,368640
5210,7,6,M08,19,367810,368640
5210,7,7,M09,48,367810,368640
5210,7,8,M07,36,367810,368640
5210,7,9,M03,79,367810,368640
5211,5,0,M02,84,367834,368640
5211,5,1,M01,2,367834,368640
5211,5,2,M05,52,367834,368640
5211,5,3,M03,95,367834,368640
5211,5,4,M08,48,367834,368640
5211,5,5,M09,72,367834,368640
5211,5,6,M00,47,367834,368640
5211,5,7,M06,65,367834,368640
5211,5,8,M04,6,367834,368640
5211,5,9,M07,25,367834,368640
5212,0,0,M00,29,367952,368640
5212,0,1,M01,78,367952,368640
5212,0,2,M02,9,367952,368640
5212,0,3,M03,36,367952,368640
5212,0,4,M04,49,367952,368640
5212,0,5,M05,11,367952,368640
5212,0,6,M06,62,367952,368640
5212,0,7,M07,56,367952,368640
5212,0,8,M08,44,367952,368640
5212,0,9,M09,21,367952,368640
5213,6,0,M01,46,367995,368640
5213,6,1,M00,37,367995,368640
5213,6,2,M03,61,367995,368640
5213,6,3,M02,13,367995,368640
5213,6,4,M06,32,367995,368640
5213,6,5,M05,21,367995,368640
5213,6,6,M09,32,367995,368640
5213,6,7,M08,89,367995,368640
5213,6,8,M07,30,367995,368640
5213,6,9,M04,55,367995,368640
5214,2,0,M01,91,368140,368640
5214,2,1,M00,85,368140,368640
5214,2,2,M03,39,368140,368640
5214,2,3,M02,74,368140,368640
5214,2,4,M08,90,368140,368640
5214,2,5,M05,10,368140,368640
5214,2,6,M07,12,368140,368640
5214,2,7,M06,89,368140,368640
5214,2,8,M09,45,368140,368640
5214,2,9,M04,33,368140,368640
5215,4,0,M02,14,368356,368640
5215,4,1,M00,6,368356,368640
5215,4,2,M01,22,368356,368640
5215,4,3,M05,61,368356,368640
5215,4,4,M03,26,368356,368640
5215,4,5,M04,69,368356,368640
5215,4,6,M08,21,368356,368640
5215,4,7,M07,49,368356,368640
5215,4,8,M09,72,368356,368640
5215,4,9,M06,53,368356,368640
5216,1,0,M00,43,368360,368640
5216,1,1,M02,90,368360,368640
5216,1,2,M04,75,368360,368640
5216,1,3,M09,11,368360,368640
5216,1,4,M03,69,368360,368640
5216,1,5,M01,28,368360,368640
5216,1,6,M06,46,368360,368640
5216,1,7,M05,46,368360,368640
5216,1,8,M07,72,368360,368640
5216,1,9,M08,30,368360,368640
5217,3,0,M01,81,368378,368640
5217,3,1,M02,95,368378,368640
5217,3,2,M00,71,368378,368640
5217,3,3,M04,99,368378,368640
5217,3,4,M06,9,368378,368640
5217,3,5,M08,52,368378,368640
5217,3,6,M07,85,368378,368640
5217,3,7,M03,98,368378,368640
5217,3,8,M09,22,368378,368640
5217,3,9,M05,43,368378,368640
5218,8,0,M00,76,368403,368640
5218,8,1,M01,69,368403,368640
5218,8,2,M03,76,368403,368640
5218,8,3,M05,51,368403,368640
5218,8,4,M02,85,368403,368640
5218,8,5,M09,11,368403,368640
5218,8,6,M06,40,368403,368640
5218,8,7,M07,89,368403,368640
5218,8,8,M04,26,368403,368640
5218,8,9,M08,74,368403,368640
5219,9,0,M01,85,368477,368640
5219,9,1,M00,13,368477,368640
5219,9,2,M02,61,368477,368640
5219,9,3,M06,7,368477,368640
5219,9,4,M08,64,368477,368640
5219,9,5,M09,76,368477,368640
5219,9,6,M05,47,368477,368640
5219,9,7,M03,52,368477,368640
5219,9,8,M04,90,368477,368640
5219,9,9,M07,45,368477,368640
5220,9,0,M01,85,368604,368640
5220,9,1,M00,13,368604,368640
5220,9,2,M02,61,368604,368640
5220,9,3,M06,7,368604,368640
5220,9,4,M08,64,368604,368640
5220,9,5,M09,76,368604,368640
5220,9,6,M05,47,368604,368640
5220,9,7,M03,52,368604,368640
5220,9,8,M04,90,368604,368640
5220,9,9,M07,45,368604,368640
5221,2,0,M01,91,368646,370080
5221,2,1,M00,85,368646,370080
5221,2,2,M03,39,368646,370080
5221,2,3,M02,74,368646,370080
5221,2,4,M08,90,368646,370080
5221,2,5,M05,10,368646,370080
5221,2,6,M07,12,368646,370080
5221,2,7,M06,89,368646,370080
5221,2,8,M09,45,368646,370080
5221,2,9,M04,33,368646,370080
5222,4,0,M02,14,368732,370080
5222,4,1,M00,6,368732,370080
5222,4,2,M01,22,368732,370080
5222,4,3,M05,61,368732,370080
5222,4,4,M03,26,368732,370080
5222,4,5,M04,69,368732,370080
5222,4,6,M08,21,368732,370080
5222,4,7,M07,49,368732,370080
5222,4,8,M09,72,368732,370080
5222,4,9,M06,53,368732,370080
5223,6,0,M01,46,368780,370080
5223,6,1,M00,37,368780,370080
5223,6,2,M03,61,368780,370080
5223,6,3,M02,13,368780,370080
5223,6,4,M06,32,368780,370080
5223,6,5,M05,21,368780,370080
5223,6,6,M09,32,368780,370080
5223,6,7,M08,89,368780,370080
5223,6,8,M07,30,368780,370080
5223,6,9,M04,55,368780,370080
5224,3,0,M01,81,368908,370080
5224,3,1,M02,95,368908,370080
5224,3,2,M00,71,368908,370080
5224,3,3,M04,99,368908,370080
5224,3,4,M06,9,368908,370080
5224,3,5,M08,52,368908,370080
5224,3,6,M07,85,368908,370080
5224,3,7,M03,98,368908,370080
5224,3,8,M09,22,368908,370080
5224,3,9,M05,43,368908,370080
5225,7,0,M02,31,369092,370080
5225,7,1,M00,86,369092,370080
5225,7,2,M01,46,369092,370080
5225,7,3,M05,74,369092,370080
5225,7,4,M04,32,369092,370080
5225,7,5,M06,88,369092,370080
5225,7,6,M08,19,369092,370080
5225,7,7,M09,48,369092,370080
5225,7,8,M07,36,369092,370080
5225,7,9,M03,79,369092,370080
5226,8,0,M00,76,369147,370080
5226,8,1,M01,69,369147,370080
5226,8,2,M03,76,369147,370080
5226,8,3,M05,51,369147,370080
5226,8,4,M02,85,369147,370080
5226,8,5,M09,11,369147,370080
5226,8,6,M06,40,369147,370080
5226,8,7,M07,89,369147,370080
5226,8,8,M04,26,369147,370080
5226,8,9,M08,74,369147,370080
5227,0,0,M00,29,369166,370080
5227,0,1,M01,78,369166,370080
5227,0,2,M02,9,369166,370080
5227,0,3,M03,36,369166,370080
5227,0,4,M04,49,369166,370080
5227,0,5,M05,11,369166,370080
5227,0,6,M06,62,369166,370080
5227,0,7,M07,56,369166,370080
5227,0,8,M08,44,369166,370080
5227,0,9,M09,21,369166,370080
5228,1,0,M00,43,369273,370080
5228,1,1,M02,90,369273,370080
5228,1,2,M04,75,369273,370080
5228,1,3,M09,11,369273,370080
5228,1,4,M03,69,369273,370080
5228,1,5,M01,28,369273,370080
5228,1,6,M06,46,369273,370080
5228,1,7,M05,46,369273,370080
5228,1,8,M07,72,369273,370080
5228,1,9,M08,30,369273,370080
5229,5,0,M02,84,369333,370080
5229,5,1,M01,2,369333,370080
5229,5,2,M05,52,369333,370080
5229,5,3,M03,95,369333,370080
5229,5,4,M08,48,369333,370080
5229,5,5,M09,72,369333,370080
5229,5,6,M00,47,369333,370080
5229,5,7,M06,65,369333,370080
5229,5,8,M04,6,369333,370080
5229,5,9,M07,25,369333,370080
5230,3,0,M01,81,369409,370080
5230,3,1,M02,95,369409,370080
5230,3,2,M00,71,369409,370080
5230,3,3,M04,99,369409,370080
5230,3,4,M06,9,369409,370080
5230,3,5,M08,52,369409,370080
5230,3,6,M07,85,369409,370080
5230,3,7,M03,98,369409,370080
5230,3,8,M09,22,369409,370080
5230,3,9,M05,43,369409,370080
5231,6,0,M01,46,369524,370080
5231,6,1,M00,37,369524,370080
5231,6,2,M03,61,369524,370080
5231,6,3,M02,13,369524,370080
5231,6,4,M06,32,369524,370080
5231,6,5,M05,21,369524,370080
5231,6,6,M09,32,369524,370080
5231,6,7,M08,89,369524,370080
5231,6,8,M07,30,369524,370080
5231,6,9,M04,55,369524,370080
5232,5,0,M02,84,369534,370080
5232,5,1,M01,2,369534,370080
5232,5,2,M05,52,369534,370080
5232,5,3,M03,95,369534,370080
5232,5,4,M08,48,369534,370080
5232,5,5,M09,72,369534,370080
5232,5,6,M00,47,369534,370080
5232,5,7,M06,65,369534,370080
5232,5,8,M04,6,369534,370080
5232,5,9,M07,25,369534,370080
5233,9,0,M01,85,369627,370080
5233,9,1,M00,13,369627,370080
5233,9,2,M02,61,369627,370080
5233,9,3,M06,7,369627,370080
5233,9,4,M08,64,369627,370080
5233,9,5,M09,76,369627,370080
5233,9,6,M05,47,369627,370080
5233,9,7,M03,52,369627,370080
5233,9,8,M04,90,369627,370080
5233,9,9,M07,45,369627,370080
5234,2,0,M01,91,369645,370080
5234,2,1,M00,85,369645,370080
5234,2,2,M03,39,369645,370080
5234,2,3,M02,74,369645,370080
5234,2,4,M08,90,369645,370080
5234,2,5,M05,10,369645,370080
5234,2,6,M07,12,369645,370080
5234,2,7,M06,89,369645,370080
5234,2,8,M09,45,369645,370080
5234,2,9,M04,33,369645,370080
5235,7,0,M02,31,369803,370080
5235,7,1,M00,86,369803,370080
5235,7,2,M01,46,369803,370080
5235,7,3,M05,74,369803,370080
5235,7,4,M04,32,369803,370080
5235,7,5,M06,88,369803,370080
