Job,Routing_ID,Arrival,Ready Time,End,Job Processing Time,Deadline
J25-5503,3,396974,397440,399278.0,655,399267
J25-5504,0,397012,397440,399349.0,395,399478
J25-5505,9,397118,397440,399485.0,540,400249
J25-5506,1,397152,397440,399219.0,510,399277
J25-5507,7,397172,397440,399371.0,539,399454
J25-5508,5,397188,397440,399684.0,496,399733
J25-5509,4,397220,397440,399588.0,393,399285
J25-5510,1,397489,398880,400369.0,510,402411
J25-5511,2,397537,398880,400066.0,568,400572
J25-5512,6,397701,398880,400033.0,416,400099
J25-5513,4,397847,398880,400748.0,393,400341
J25-5514,5,397890,398880,400420.0,496,400853
J25-5515,9,397922,398880,400651.0,540,401332
J25-5516,7,397942,398880,400673.0,539,401168
J25-5517,0,398007,398880,400808.0,395,400775
J25-5518,8,398023,398880,400678.0,597,400368
J25-5519,3,398043,398880,400515.0,655,401352
J25-5520,0,398222,398880,400913.0,395,401698
J25-5521,1,398493,398880,400425.0,510,400861
J25-5522,9,398533,398880,401012.0,540,402457
J25-5523,3,398562,398880,400569.0,655,401609
J25-5524,8,398582,398880,401037.0,597,400234
J25-5525,7,398592,398880,400766.0,539,401640
J25-5526,4,398673,398880,400933.0,393,400930
J25-5527,5,398704,398880,401037.0,496,401050
J25-5528,2,398739,398880,400773.0,568,400273
J25-5529,6,398765,398880,401022.0,416,400095
J25-5530,1,398969,400320,401994.0,510,402185
J25-5531,6,398988,400320,401447.0,416,401799
J25-5532,9,399060,400320,401681.0,540,402600
J25-5533,7,399079,400320,402319.0,539,401946
J25-5534,4,399125,400320,402481.0,393,402120
J25-5535,0,399302,400320,402277.0,395,402463
J25-5536,3,399328,400320,402051.0,655,401780
J25-5537,5,399440,400320,401892.0,496,403729
J25-5538,8,399447,400320,401907.0,597,402853
J25-5539,2,399464,400320,402158.0,568,401931
J25-5540,0,399473,400320,402449.0,395,402517
J25-5541,9,399668,400320,402129.0,540,402160
J25-5542,8,399782,400320,402691.0,597,401410
J25-5543,5,399797,400320,402568.0,496,402105
J25-5544,4,399918,400320,402638.0,393,401204
J25-5545,2,399923,400320,402459.0,568,401321
J25-5546,7,399924,400320,402398.0,539,402635
J25-5547,6,399982,400320,402426.0,416,402327
J25-5548,3,400065,400320,402170.0,655,401898
J25-5549,1,400113,400320,402131.0,510,401925
J25-5550,4,400151,400320,402702.0,393,404263
J25-5551,5,400188,400320,402597.0,496,402471
J25-5552,3,400299,400320,402353.0,655,402960
J25-5553,1,400359,401760,403362.0,510,403593
J25-5554,9,400530,401760,403578.0,540,403897
J25-5555,8,400561,401760,403298.0,597,403653
J25-5556,0,400615,401760,403636.0,395,403515
J25-5557,7,400633,401760,403718.0,539,403421
J25-5558,6,400790,401760,403111.0,416,403945
J25-5559,2,400916,401760,403232.0,568,403644
J25-5560,9,400928,401760,403623.0,540,404560
J25-5561,7,400933,401760,403974.0,539,404448
J25-5562,4,400951,401760,404008.0,393,404712
J25-5563,3,401043,401760,403580.0,655,404785
J25-5564,1,401069,401760,403459.0,510,403442
J25-5565,2,401191,401760,403828.0,568,403528
J25-5566,8,401226,401760,403952.0,597,405628
J25-5567,6,401384,401760,403883.0,416,403185
J25-5568,5,401469,401760,403357.0,496,403458
J25-5569,0,401523,401760,404017.0,395,403475
J25-5570,3,401532,401760,403701.0,655,403920
J25-5571,6,401556,401760,404057.0,416,402930
J25-5572,5,401575,401760,404076.0,496,403295
J25-5573,4,401676,401760,404176.0,393,403662
J25-5574,8,401714,401760,404224.0,597,403038
J25-5575,0,401859,403200,404543.0,395,404944
J25-5576,7,401872,403200,405037.0,539,405370
J25-5577,2,401931,403200,404508.0,568,404583
J25-5578,9,401997,403200,404731.0,540,404726
J25-5579,1,402228,403200,404916.0,510,405377
J25-5580,1,402462,403200,405142.0,510,405546
J25-5581,0,402570,403200,405540.0,395,405435
J25-5582,6,402604,403200,404908.0,416,404993
J25-5583,9,402639,403200,405169.0,540,404786
J25-5584,8,402683,403200,404867.0,597,404321
J25-5585,4,402741,403200,405175.0,393,405342
J25-5586,5,402911,403200,404870.0,496,404860
J25-5587,7,402954,403200,405486.0,539,405468
J25-5588,3,402984,403200,404859.0,655,404601
J25-5589,2,403007,403200,405061.0,568,405354
J25-5590,2,403034,403200,405342.0,568,405542
J25-5591,3,403063,403200,405203.0,655,406512
J25-5592,7,403120,403200,405565.0,539,404840
J25-5593,8,403149,403200,405737.0,597,404496
J25-5594,6,403342,404640,406006.0,416,405932
J25-5595,5,403378,404640,405809.0,496,406354
J25-5596,1,403498,404640,405611.0,510,406031
J25-5597,0,403511,404640,406037.0,395,406390
J25-5598,4,403532,404640,406225.0,393,406139
J25-5599,9,403560,404640,406201.0,540,406397
J25-5600,9,403626,404640,406246.0,540,405665
J25-5601,0,403807,404640,406221.0,395,406806
J25-5602,3,403836,404640,406102.0,655,406196
J25-5603,1,403908,404640,405856.0,510,405821
J25-5604,5,403930,404640,406271.0,496,406844
J25-5605,8,403954,404640,406286.0,597,407300
J25-5606,2,404399,404640,405778.0,568,405731
J25-5607,4,404672,406080,408028.0,393,409622
J25-5608,6,404766,406080,407015.0,416,407496
J25-5609,7,404826,406080,407929.0,539,408644
J25-5610,3,404855,406080,407784.0,655,407730
J25-5611,1,404903,406080,407885.0,510,407095
J25-5612,6,404958,406080,407070.0,416,408542
J25-5613,0,404962,406080,407255.0,395,409780
J25-5614,4,405095,406080,408192.0,393,409843
J25-5615,7,405118,406080,408197.0,539,409956
J25-5616,9,405178,406080,407615.0,540,408090
J25-5617,2,405209,406080,407472.0,568,407486
J25-5618,5,405270,406080,407954.0,496,410083
J25-5619,8,405342,406080,407705.0,597,408927
J25-5620,1,405412,406080,407959.0,510,408131
J25-5621,5,405435,406080,408369.0,496,407676
J25-5622,7,405685,406080,408406.0,539,407613
J25-5623,4,405720,406080,408245.0,393,408312
J25-5624,2,405726,406080,407808.0,568,407483
J25-5625,0,405731,406080,408239.0,395,408658
J25-5626,6,405903,406080,408039.0,416,408200
J25-5627,8,405939,406080,408484.0,597,407822
J25-5628,9,405973,406080,408219.0,540,407175
J25-5629,3,406052,406080,407863.0,655,408102
J25-5630,8,406151,407520,409166.0,597,410014
J25-5631,0,406240,407520,409049.0,395,409320
J25-5632,7,406246,407520,409697.0,539,409393
J25-5633,5,406379,407520,409919.0,496,409266
J25-5634,3,406415,407520,409582.0,655,410429
J25-5635,9,406495,407520,409041.0,540,409479
J25-5636,6,406510,407520,408689.0,416,409255
J25-5637,1,406531,407520,409509.0,510,408785
J25-5638,2,406598,407520,408963.0,568,408853
J25-5639,4,406600,407520,409938.0,393,410415
J25-5640,1,406619,407520,409652.0,510,408443
J25-5641,2,406641,407520,409829.0,568,409787
J25-5642,7,406664,407520,409889.0,539,409743
J25-5643,5,406684,407520,409989.0,496,409462
J25-5644,6,406694,407520,409577.0,416,408649
J25-5645,9,406984,407520,409964.0,540,410020
J25-5646,0,407108,407520,409744.0,395,410367
J25-5647,8,407150,407520,410978.0,597,410603
J25-5648,3,407170,407520,409625.0,655,409878
J25-5649,4,407173,407520,410013.0,393,409765
J25-5650,0,407269,407520,409877.0,395,409277
J25-5651,2,407301,407520,410321.0,568,409188
J25-5652,9,407368,407520,410060.0,540,409191
J25-5653,4,407440,407520,410152.0,393,408946
J25-5654,7,407448,407520,410037.0,539,410146
J25-5655,8,407512,407520,411052.0,597,410994
J25-5656,5,407680,408960,410855.0,496,411188
J25-5657,1,407762,408960,410347.0,510,410938
J25-5658,6,407821,408960,410659.0,416,410723
J25-5659,3,407890,408960,411012.0,655,411027
J25-5660,6,407929,408960,410962.0,416,411235
J25-5661,3,408004,408960,411423.0,655,411057
J25-5662,9,408033,408960,411288.0,540,412149
J25-5663,5,408084,408960,411313.0,496,411102
J25-5664,1,408172,408960,411550.0,510,412679
J25-5665,4,408284,408960,411763.0,393,410842
J25-5666,8,408302,408960,411304.0,597,410847
J25-5667,2,408339,408960,410707.0,568,410593
J25-5668,7,408400,408960,411701.0,539,410714
J25-5669,0,408431,408960,411465.0,395,410037
J25-5670,3,408457,408960,411729.0,655,410809
J25-5671,8,408462,408960,411676.0,597,409979
J25-5672,1,408517,408960,411992.0,510,410717
J25-5673,5,408533,408960,411476.0,496,411869
J25-5674,6,408642,408960,411092.0,416,410438
J25-5675,0,408819,408960,411558.0,395,410427
J25-5676,2,408913,408960,411756.0,568,409929
J25-5677,4,409070,410400,412138.0,393,412616
J25-5678,9,409117,410400,412326.0,540,411644
J25-5679,7,409205,410400,412128.0,539,411287
J25-5680,4,409215,410400,412397.0,393,412258
J25-5681,5,409247,410400,412462.0,496,411356
J25-5682,3,409485,410400,412018.0,655,412557
J25-5683,6,409542,410400,412204.0,416,412881
J25-5684,1,409566,410400,412083.0,510,412664
J25-5685,8,409655,410400,412157.0,597,411988
J25-5686,0,409664,410400,412448.0,395,411533
J25-5687,9,409732,410400,412407.0,540,413156
J25-5688,2,409744,410400,412312.0,568,412539
J25-5689,7,410197,410400,412207.0,539,413518
J25-5690,4,410210,410400,412480.0,393,412395
J25-5691,6,410228,410400,412548.0,416,412838
J25-5692,7,410322,410400,412503.0,539,413006
J25-5693,9,410516,411840,413513.0,540,414201
J25-5694,1,410565,411840,413132.0,510,413644
J25-5695,5,410641,411840,413673.0,496,412807
J25-5696,3,410708,411840,413471.0,655,412694
J25-5697,2,410817,411840,412936.0,568,413059
J25-5698,0,410831,411840,413664.0,395,413627
J25-5699,8,410973,411840,413552.0,597,413628
J25-5700,2,411060,411840,413446.0,568,413640
J25-5701,1,411095,411840,413372.0,510,413549
J25-5702,5,411167,411840,413698.0,496,413545
J25-5703,9,411191,411840,413799.0,540,412992
J25-5704,0,411320,411840,413819.0,395,413836
J25-5705,8,411617,411840,414118.0,597,413720
J25-5706,4,411625,411840,413789.0,393,413912
J25-5707,7,411654,411840,413635.0,539,413069
J25-5708,6,411732,411840,413629.0,416,414565
J25-5709,3,411753,411840,413621.0,655,413509
J25-5710,1,411782,411840,413464.0,510,414160
J25-5711,0,411782,411840,413920.0,395,415123
J25-5712,4,411876,413280,414876.0,393,415359
J25-5713,7,411882,413280,415056.0,539,415008
J25-5714,3,411941,413280,414804.0,655,415242
J25-5715,2,412013,413280,414336.0,568,415201
J25-5716,6,412029,413280,414689.0,416,415093
J25-5717,9,412036,413280,415205.0,540,417628
J25-5718,8,412207,413280,414766.0,597,415201
J25-5719,5,412290,413280,414941.0,496,416030
J25-5720,6,412314,413280,415130.0,416,415253
J25-5721,1,412485,413280,414999.0,510,414894
J25-5722,9,412491,413280,415250.0,540,415172
J25-5723,3,412615,413280,414912.0,655,414572
J25-5724,8,412705,413280,414969.0,597,416122
J25-5725,2,412777,413280,415163.0,568,415938
J25-5726,5,412791,413280,415384.0,496,414517
J25-5727,7,412840,413280,415239.0,539,416600
J25-5728,0,412854,413280,415144.0,395,415470
J25-5729,4,412918,413280,415269.0,393,415443
J25-5730,1,413160,413280,415029.0,510,415188
J25-5731,7,413401,414720,416685.0,539,417922
J25-5732,4,413433,414720,416872.0,393,416269
J25-5733,5,413553,414720,416157.0,496,415523
J25-5734,3,413601,414720,416548.0,655,416769
J25-5735,9,413603,414720,416132.0,540,416202
J25-5736,8,413686,414720,416076.0,597,417698
J25-5737,2,413708,414720,415980.0,568,415913
J25-5738,6,413739,414720,416491.0,416,417248
J25-5739,0,413808,414720,415871.0,395,416579
J25-5740,8,413820,414720,416467.0,597,416650
J25-5741,7,413850,414720,416764.0,539,417469
J25-5742,6,413938,414720,416780.0,416,416612
J25-5743,5,414139,414720,416919.0,496,417069
J25-5744,4,414203,414720,416976.0,393,416438
J25-5745,2,414360,414720,416813.0,568,415434
J25-5746,1,414396,414720,416674.0,510,416659
J25-5747,9,414413,414720,416792.0,540,415984
J25-5748,0,414489,414720,416739.0,395,417266
J25-5749,3,414523,414720,416745.0,655,416436
J25-5750,7,414629,414720,416843.0,539,416687
J25-5751,0,414648,414720,416851.0,395,415743
J25-5752,8,414665,414720,417121.0,597,417545
J25-5753,5,414689,414720,417079.0,496,416849
J25-5754,9,414768,416160,417652.0,540,417965
J25-5755,3,414827,416160,418049.0,655,419250
J25-5756,2,414878,416160,417672.0,568,418028
J25-5757,1,414907,416160,418233.0,510,417601
J25-5758,4,414918,416160,418553.0,393,417609
J25-5759,6,414928,416160,417639.0,416,417583
J25-5760,6,414931,416160,417759.0,416,417606
J25-5761,4,414975,416160,418678.0,393,419016
J25-5762,7,414985,416160,418466.0,539,418286
J25-5763,2,415003,416160,418519.0,568,419193
J25-5764,8,415136,416160,418203.0,597,418422
J25-5765,9,415171,416160,418374.0,540,418016
J25-5766,0,415222,416160,418428.0,395,418291
J25-5767,3,415291,416160,418181.0,655,419085
J25-5768,1,415341,416160,418303.0,510,418531
J25-5769,5,415581,416160,418667.0,496,417587
J25-5770,7,415598,416160,418722.0,539,418154
J25-5771,3,415617,416160,418279.0,655,417747
J25-5772,9,415647,416160,418642.0,540,418148
J25-5773,5,415667,416160,418692.0,496,417632
J25-5774,6,415696,416160,418396.0,416,417937
J25-5775,0,415821,416160,418521.0,395,418662
J25-5776,8,415883,416160,418757.0,597,418232
J25-5777,2,415972,416160,418552.0,568,418723
J25-5778,1,416125,416160,418354.0,510,417831
J25-5779,4,416164,417600,420225.0,393,418732
J25-5780,0,416320,417600,419897.0,395,418874
J25-5781,2,416330,417600,419048.0,568,419482
J25-5782,4,416346,417600,420421.0,393,420610
J25-5783,9,416346,417600,420163.0,540,419363
J25-5784,5,416346,417600,420375.0,496,419079
J25-5785,7,416457,417600,420400.0,539,420509
J25-5786,3,416560,417600,419756.0,655,419344
J25-5787,8,416749,417600,419406.0,597,420267
J25-5788,1,416752,417600,419748.0,510,419003
J25-5789,6,416941,417600,419015.0,416,418723
J25-5790,3,416955,417600,419986.0,655,419385
J25-5791,1,416966,417600,419799.0,510,419668
J25-5792,8,417006,417600,420371.0,597,419676
J25-5793,2,417034,417600,419989.0,568,419125
J25-5794,9,417085,417600,420492.0,540,419931
J25-5795,4,417205,417600,420562.0,393,420828
J25-5796,6,417230,417600,419797.0,416,419185
J25-5797,7,417250,417600,420806.0,539,419195
J25-5798,5,417287,417600,420517.0,496,419645
J25-5799,0,417399,417600,420139.0,395,420398
J25-5800,6,417429,417600,420044.0,416,419899
J25-5801,0,417471,417600,420239.0,395,419797
J25-5802,3,417476,417600,420164.0,655,419194
J25-5803,5,417510,417600,420542.0,496,419240
J25-5804,9,417514,417600,420804.0,540,419316
J25-5805,8,417549,417600,420655.0,597,421367
J25-5806,4,417703,419040,421207.0,393,420985
J25-5807,1,417752,419040,420562.0,510,420385
J25-5808,2,417833,419040,420934.0,568,421292
J25-5809,7,417894,419040,421178.0,539,420669
J25-5810,0,418069,419040,420961.0,395,420793
J25-5811,7,418088,419040,421257.0,539,421848
J25-5812,2,418158,419040,421126.0,568,420360
J25-5813,8,418239,419040,421316.0,597,420360
J25-5814,6,418256,419040,421372.0,416,419897
J25-5815,9,418568,419040,421207.0,540,420119
J25-5816,1,418591,419040,420685.0,510,420816
J25-5817,3,418663,419040,421125.0,655,420975
J25-5818,5,418676,419040,421403.0,496,421335
J25-5819,4,418712,419040,421300.0,393,420015
J25-5820,4,418894,419040,421362.0,393,420951
J25-5821,1,418905,419040,421821.0,510,420796
J25-5822,8,418966,419040,421701.0,597,420781
J25-5823,9,419016,419040,421261.0,540,420884
J25-5824,2,419087,420480,422008.0,568,422519
J25-5825,7,419316,420480,422325.0,539,422527
J25-5826,6,419476,420480,422293.0,416,423101
J25-5827,0,419521,420480,422504.0,395,422880
J25-5828,3,419568,420480,422250.0,655,421934
J25-5829,5,419620,420480,422575.0,496,421320
J25-5830,6,419623,420480,422513.0,416,422796
J25-5831,3,419665,420480,422293.0,655,421780
J25-5832,1,419748,420480,422377.0,510,422919
J25-5833,4,419908,420480,422371.0,393,422569
J25-5834,8,419911,420480,422347.0,597,422436
J25-5835,7,419995,420480,422534.0,539,423616
J25-5836,2,420012,420480,422552.0,568,422537
J25-5837,9,420070,420480,422469.0,540,421428
J25-5838,5,420100,420480,422600.0,496,422010
J25-5839,0,420213,420480,422536.0,395,424403
J25-5840,5,420333,420480,422973.0,496,421891
J25-5841,7,420357,420480,422797.0,539,422176
J25-5842,9,420459,420480,422514.0,540,422624
J25-5843,1,420541,421920,423284.0,510,423950
J25-5844,6,420550,421920,422787.0,416,423361
J25-5845,8,420603,421920,423048.0,597,424238
J25-5846,4,420614,421920,423529.0,393,423493
J25-5847,0,420628,421920,423467.0,395,424017
J25-5848,3,421026,421920,423346.0,655,424120
J25-5849,2,421092,421920,423357.0,568,424349
J25-5850,8,421092,421920,423626.0,597,424892
J25-5851,4,421185,421920,423768.0,393,423745
J25-5852,6,421219,421920,423633.0,416,423867
J25-5853,1,421306,421920,423508.0,510,423667
J25-5854,0,421507,421920,423590.0,395,424059
J25-5855,3,421573,421920,423389.0,655,424124
J25-5856,2,421577,421920,423578.0,568,425965
J25-5857,7,421757,421920,423758.0,539,423960
J25-5858,9,421832,421920,423594.0,540,423357
J25-5859,5,421990,423360,424952.0,496,425192
J25-5860,8,422009,423360,424992.0,597,425377
J25-5861,7,422091,423360,425182.0,539,424933
J25-5862,1,422186,423360,425121.0,510,425610
J25-5863,9,422224,423360,424802.0,540,425385
J25-5864,6,422240,423360,424497.0,416,425016
J25-5865,4,422263,423360,425403.0,393,426730
J25-5866,5,422298,423360,425019.0,496,425044
J25-5867,2,422301,423360,424530.0,568,425348
J25-5868,0,422322,423360,425373.0,395,425090
J25-5869,3,422500,423360,425047.0,655,424794
J25-5870,2,422680,423360,425308.0,568,424877
J25-5871,9,422761,423360,425515.0,540,426220
J25-5872,5,422770,423360,425540.0,496,425874
J25-5873,8,422782,423360,425848.0,597,424686
J25-5874,0,422918,423360,425486.0,395,424898
J25-5875,1,422949,423360,425193.0,510,426032
J25-5876,6,422952,423360,425116.0,416,425753
J25-5877,4,422970,423360,425498.0,393,425960
J25-5878,3,423041,423360,425124.0,655,425747
J25-5879,7,423060,423360,425395.0,539,425439
J25-5880,4,423106,423360,425611.0,393,424974
J25-5881,2,423232,423360,425416.0,568,425114
J25-5882,6,423718,424800,426024.0,416,427021
J25-5883,1,423738,424800,426496.0,510,426881
J25-5884,0,423741,424800,426775.0,395,427347
J25-5885,9,423884,424800,426742.0,540,426250
J25-5886,8,423923,424800,426710.0,597,427416
J25-5887,5,423931,424800,426519.0,496,425933
J25-5888,7,423973,424800,426767.0,539,426131
J25-5889,3,424025,424800,426487.0,655,426310
J25-5890,1,424035,424800,426526.0,510,426566
J25-5891,3,424084,424800,426722.0,655,426769
J25-5892,5,424104,424800,427104.0,496,426806
J25-5893,8,424143,424800,427226.0,597,427348
J25-5894,4,424198,424800,426946.0,393,426119
J25-5895,0,424211,424800,426819.0,395,426336
J25-5896,7,424344,424800,426936.0,539,426592
J25-5897,2,424507,424800,426868.0,568,425840
J25-5898,6,424525,424800,426745.0,416,425887
J25-5899,9,424530,424800,426991.0,540,427451
J25-5900,6,424576,424800,427073.0,416,426773
J25-5901,5,424750,424800,427136.0,496,427140
J25-5902,3,424758,424800,426765.0,655,427134
J25-5903,4,424813,426240,428534.0,393,428171
J25-5904,1,424813,426240,427988.0,510,427428
J25-5905,8,424828,426240,427939.0,597,427375
J25-5906,9,424939,426240,427599.0,540,427933
J25-5907,2,425027,426240,427668.0,568,427675
J25-5908,7,425109,426240,428229.0,539,427588
J25-5909,0,425351,426240,428389.0,395,428268
J25-5910,5,425396,426240,428114.0,496,429694
J25-5911,7,425416,426240,428405.0,539,428794
J25-5912,8,425439,426240,428851.0,597,428270
J25-5913,9,425454,426240,428005.0,540,429502
J25-5914,4,425519,426240,428706.0,393,428238
J25-5915,2,425544,426240,428240.0,568,427803
J25-5916,3,425588,426240,427995.0,655,428046
J25-5917,1,425605,426240,428119.0,510,427519
J25-5918,0,425679,426240,428496.0,395,427960
J25-5919,6,425718,426240,428203.0,416,427795
J25-5920,9,425721,426240,428532.0,540,427968
J25-5921,3,425807,426240,428083.0,655,428332
J25-5922,1,425957,426240,428252.0,510,427847
J25-5923,2,426070,426240,428454.0,568,427750
J25-5924,0,426144,426240,428566.0,395,428532
J25-5925,5,426244,427680,429926.0,496,429392
J25-5926,8,426669,427680,429339.0,597,428941
J25-5927,7,426670,427680,429785.0,539,430251
J25-5928,6,426696,427680,428850.0,416,429376
J25-5929,4,426724,427680,429911.0,393,430152
J25-5930,3,426728,427680,429700.0,655,429243
J25-5931,7,426740,427680,430001.0,539,428914
J25-5932,9,426869,427680,429573.0,540,429178
J25-5933,2,426878,427680,429585.0,568,429530
J25-5934,0,426905,427680,429879.0,395,429874
J25-5935,1,426980,427680,429484.0,510,429146
J25-5936,4,427064,427680,430101.0,393,429494
J25-5937,5,427126,427680,430114.0,496,429861
J25-5938,6,427129,427680,429301.0,416,429010
J25-5939,8,427292,427680,429742.0,597,429345
J25-5940,8,427430,427680,430278.0,597,429230
J25-5941,2,427459,427680,430028.0,568,429061
J25-5942,9,427515,427680,430069.0,540,430050
J25-5943,1,427545,427680,429558.0,510,429345
J25-5944,3,427546,427680,429743.0,655,429400
J25-5945,4,427567,427680,430173.0,393,430163
J25-5946,0,427633,427680,429976.0,395,430390
J25-5947,6,427637,427680,430083.0,416,430475
J25-5948,5,427662,427680,430309.0,496,428832
J25-5949,7,427686,429120,430653.0,539,432215
J25-5950,4,427693,429120,430979.0,393,432926
J25-5951,9,427780,429120,430704.0,540,430812
J25-5952,1,427925,429120,430712.0,510,430911
J25-5953,5,427984,429120,430974.0,496,430085
J25-5954,8,428207,429120,430682.0,597,431710
J25-5955,0,428232,429120,430992.0,395,430824
J25-5956,7,428240,429120,431089.0,539,433507
J25-5957,6,428319,429120,430650.0,416,431380
J25-5958,2,428394,429120,430683.0,568,431594
J25-5959,3,428672,429120,430916.0,655,430836
J25-5960,0,428975,429120,431014.0,395,430951
J25-5961,1,429007,429120,430855.0,510,431184
J25-5962,2,429068,429120,431004.0,568,430888
J25-5963,7,429245,430560,432375.0,539,432663
J25-5964,4,429246,430560,432611.0,393,433280
J25-5965,6,429421,430560,431630.0,416,431885
J25-5966,8,429432,430560,431992.0,597,432664
J25-5967,3,429439,430560,432406.0,655,432019
J25-5968,5,429543,430560,432239.0,496,433109
J25-5969,9,429663,430560,432095.0,540,432058
J25-5970,9,429692,430560,432284.0,540,432231
J25-5971,4,429699,430560,432739.0,393,432659
J25-5972,7,429700,430560,432532.0,539,432271
J25-5973,0,429767,430560,431901.0,395,432040
J25-5974,2,429939,430560,432511.0,568,432323
J25-5975,6,430087,430560,432478.0,416,431668
J25-5976,3,430139,430560,432449.0,655,432291
J25-5977,1,430280,430560,432426.0,510,432284
J25-5978,5,430324,430560,432800.0,496,432535
J25-5979,8,430351,430560,432396.0,597,431942
J25-5980,6,430352,430560,432806.0,416,432034
J25-5981,1,430361,430560,432585.0,510,432597
J25-5982,4,430369,430560,433055.0,393,432576
J25-5983,8,430396,430560,433230.0,597,433206
J25-5984,9,430472,430560,432894.0,540,432462
J25-5985,7,430507,430560,433085.0,539,435399
J25-5986,0,430521,430560,432715.0,395,432298
J25-5987,3,430625,432000,433569.0,655,433147
J25-5988,5,430681,432000,433231.0,496,434818
J25-5989,2,430834,432000,433280.0,568,433602
J25-5990,6,430896,432000,433198.0,416,433885
J25-5991,1,430929,432000,433364.0,510,433795
J25-5992,2,431038,432000,433500.0,568,433852
J25-5993,0,431118,432000,433573.0,395,434223
J25-5994,7,431139,432000,433681.0,539,433396
J25-5995,4,431252,432000,433707.0,393,433914
J25-5996,8,431374,432000,433782.0,597,433322
J25-5997,9,431418,432000,433776.0,540,434884
J25-5998,3,431563,432000,433710.0,655,433575
J25-5999,5,431587,432000,433801.0,496,433311
J25-6000,8,431631,432000,434118.0,597,434243
J25-6001,4,431698,432000,433856.0,393,435035
J25-6002,0,431712,432000,433922.0,395,434491
J25-6003,1,431941,432000,433959.0,510,432973
J25-6004,9,432086,433440,434585.0,540,434519
J25-6005,7,432094,433440,435616.0,539,435527
J25-6006,3,432110,433440,435308.0,655,435115
J25-6007,6,432114,433440,434776.0,416,435218
J25-6008,2,432270,433440,434809.0,568,435704
J25-6009,5,432278,433440,435281.0,496,435753
J25-6010,0,432298,433440,435589.0,395,434945
J25-6011,1,432303,433440,435369.0,510,434768
J25-6012,2,432327,433440,435093.0,568,434803
J25-6013,3,432439,433440,435351.0,655,435130
J25-6014,4,432499,433440,435610.0,393,435204
J25-6015,5,432553,433440,435905.0,496,436906
J25-6016,6,432566,433440,435426.0,416,435849
J25-6017,7,432568,433440,435756.0,539,435629
J25-6018,8,432857,433440,435320.0,597,435032
J25-6019,9,432949,433440,435746.0,540,435381
J25-6020,1,432978,433440,435439.0,510,435126
J25-6021,4,433077,433440,435768.0,393,435599
J25-6022,3,433147,433440,435394.0,655,435137
J25-6023,0,433198,433440,435730.0,395,436017
J25-6024,9,433220,433440,435880.0,540,435766
J25-6025,5,433233,433440,435930.0,496,435684
J25-6026,6,433349,433440,435481.0,416,435537
J25-6027,7,433378,433440,435943.0,539,436545
J25-6028,8,433401,433440,435989.0,597,435261
J25-6029,2,433498,434880,436109.0,568,436331
J25-6030,0,433503,434880,436695.0,395,437862
J25-6031,5,433517,434880,436524.0,496,437030
J25-6032,1,433649,434880,436519.0,510,436105
J25-6033,4,433686,434880,436826.0,393,437043
J25-6034,3,433704,434880,436698.0,655,436671
J25-6035,8,433781,434880,437064.0,597,437244
J25-6036,6,433854,434880,436303.0,416,437093
J25-6037,9,433955,434880,436814.0,540,436923
J25-6038,2,433987,434880,436442.0,568,436494
J25-6039,7,434178,434880,436888.0,539,437190
J25-6040,4,434284,434880,437077.0,393,436712
J25-6041,2,434288,434880,436964.0,568,436060
J25-6042,1,434373,434880,436568.0,510,436988
J25-6043,3,434544,434880,436877.0,655,436987
J25-6044,0,434639,434880,436887.0,395,437127
J25-6045,8,434663,434880,437242.0,597,437256
J25-6046,7,434722,434880,436967.0,539,436666
J25-6047,5,434748,434880,437141.0,496,436864
J25-6048,6,434776,434880,437192.0,416,436705
J25-6049,9,434859,434880,436997.0,540,437736
J25-6050,2,434982,436320,438051.0,568,437702
J25-6051,7,435047,436320,438150.0,539,437879
J25-6052,5,435151,436320,437842.0,496,437555
J25-6053,8,435239,436320,437892.0,597,439355
J25-6054,1,435241,436320,437922.0,510,439107
J25-6055,6,435354,436320,438106.0,416,437410
J25-6056,9,435414,436320,438037.0,540,438206
J25-6057,4,435471,436320,438284.0,393,437731
J25-6058,3,435550,436320,438032.0,655,438692
J25-6059,0,435698,436320,438252.0,395,439806
J25-6060,8,435702,436320,438559.0,597,438302
J25-6061,2,435762,436320,438229.0,568,437852
J25-6062,5,435774,436320,438484.0,496,439292
J25-6063,6,435880,436320,438359.0,416,437880
J25-6064,9,435906,436320,438447.0,540,438144
J25-6065,3,435944,436320,438136.0,655,437822
J25-6066,4,435976,436320,438440.0,393,438666
J25-6067,0,436113,436320,438273.0,395,437894
J25-6068,1,436197,436320,437971.0,510,438858
J25-6069,7,436236,436320,438325.0,539,438192
J25-6070,7,436505,437760,439506.0,539,439293
J25-6071,1,436509,437760,439115.0,510,439411
J25-6072,0,436585,437760,439548.0,395,439127
J25-6073,3,436665,437760,439283.0,655,439032
J25-6074,8,436817,437760,439430.0,597,439988
J25-6075,6,436902,437760,438796.0,416,440034
J25-6076,2,436983,437760,439541.0,568,440058
J25-6077,4,436993,437760,439516.0,393,439851
J25-6078,5,436998,437760,439012.0,496,439407
J25-6079,9,437003,437760,439633.0,540,440063
J25-6080,6,437012,437760,439819.0,416,439389
J25-6081,9,437082,437760,439858.0,540,439746
J25-6082,7,437086,437760,439760.0,539,439864
J25-6083,0,437121,437760,439653.0,395,438924
