Job,Production_Plan_ID,Operation,Machine,Processing Time
380,8,7,M07,89
380,8,8,M04,26
380,8,9,M08,74
381,7,0,M02,31
381,7,1,M00,86
381,7,2,M01,46
381,7,3,M05,74
381,7,4,M04,32
381,7,5,M06,88
381,7,6,M08,19
381,7,7,M09,48
381,7,8,M07,36
381,7,9,M03,79
382,0,0,M00,29
382,0,1,M01,78
382,0,2,M02,9
382,0,3,M03,36
382,0,4,M04,49
382,0,5,M05,11
382,0,6,M06,62
382,0,7,M07,56
382,0,8,M08,44
382,0,9,M09,21
383,9,0,M01,85
383,9,1,M00,13
383,9,2,M02,61
383,9,3,M06,7
383,9,4,M08,64
383,9,5,M09,76
383,9,6,M05,47
383,9,7,M03,52
383,9,8,M04,90
383,9,9,M07,45
384,2,0,M01,91
384,2,1,M00,85
384,2,2,M03,39
384,2,3,M02,74
384,2,4,M08,90
384,2,5,M05,10
384,2,6,M07,12
384,2,7,M06,89
384,2,8,M09,45
384,2,9,M04,33
385,6,0,M01,46
385,6,1,M00,37
385,6,2,M03,61
385,6,3,M02,13
385,6,4,M06,32
385,6,5,M05,21
385,6,6,M09,32
385,6,7,M08,89
385,6,8,M07,30
385,6,9,M04,55
386,5,0,M02,84
386,5,1,M01,2
386,5,2,M05,52
386,5,3,M03,95
386,5,4,M08,48
386,5,5,M09,72
386,5,6,M00,47
386,5,7,M06,65
386,5,8,M04,6
386,5,9,M07,25
387,4,0,M02,14
387,4,1,M00,6
387,4,2,M01,22
387,4,3,M05,61
387,4,4,M03,26
387,4,5,M04,69
387,4,6,M08,21
387,4,7,M07,49
387,4,8,M09,72
387,4,9,M06,53
388,1,0,M00,43
388,1,1,M02,90
388,1,2,M04,75
388,1,3,M09,11
388,1,4,M03,69
388,1,5,M01,28
388,1,6,M06,46
388,1,7,M05,46
388,1,8,M07,72
388,1,9,M08,30
389,3,0,M01,81
389,3,1,M02,95
389,3,2,M00,71
389,3,3,M04,99
389,3,4,M06,9
389,3,5,M08,52
389,3,6,M07,85
389,3,7,M03,98
389,3,8,M09,22
389,3,9,M05,43
390,0,0,M00,29
390,0,1,M01,78
390,0,2,M02,9
390,0,3,M03,36
390,0,4,M04,49
390,0,5,M05,11
390,0,6,M06,62
390,0,7,M07,56
390,0,8,M08,44
390,0,9,M09,21
391,3,0,M01,81
391,3,1,M02,95
391,3,2,M00,71
391,3,3,M04,99
391,3,4,M06,9
391,3,5,M08,52
391,3,6,M07,85
391,3,7,M03,98
391,3,8,M09,22
391,3,9,M05,43
392,9,0,M01,85
392,9,1,M00,13
392,9,2,M02,61
392,9,3,M06,7
392,9,4,M08,64
392,9,5,M09,76
392,9,6,M05,47
392,9,7,M03,52
392,9,8,M04,90
392,9,9,M07,45
393,6,0,M01,46
393,6,1,M00,37
393,6,2,M03,61
393,6,3,M02,13
393,6,4,M06,32
393,6,5,M05,21
393,6,6,M09,32
393,6,7,M08,89
393,6,8,M07,30
393,6,9,M04,55
394,8,0,M00,76
394,8,1,M01,69
394,8,2,M03,76
394,8,3,M05,51
394,8,4,M02,85
394,8,5,M09,11
394,8,6,M06,40
394,8,7,M07,89
394,8,8,M04,26
394,8,9,M08,74
395,1,0,M00,43
395,1,1,M02,90
395,1,2,M04,75
395,1,3,M09,11
395,1,4,M03,69
395,1,5,M01,28
395,1,6,M06,46
395,1,7,M05,46
395,1,8,M07,72
395,1,9,M08,30
396,4,0,M02,14
396,4,1,M00,6
396,4,2,M01,22
396,4,3,M05,61
396,4,4,M03,26
396,4,5,M04,69
396,4,6,M08,21
396,4,7,M07,49
396,4,8,M09,72
396,4,9,M06,53
397,5,0,M02,84
397,5,1,M01,2
397,5,2,M05,52
397,5,3,M03,95
397,5,4,M08,48
397,5,5,M09,72
397,5,6,M00,47
397,5,7,M06,65
397,5,8,M04,6
397,5,9,M07,25
398,7,0,M02,31
398,7,1,M00,86
398,7,2,M01,46
398,7,3,M05,74
398,7,4,M04,32
398,7,5,M06,88
398,7,6,M08,19
398,7,7,M09,48
398,7,8,M07,36
398,7,9,M03,79
399,2,0,M01,91
399,2,1,M00,85
399,2,2,M03,39
399,2,3,M02,74
399,2,4,M08,90
399,2,5,M05,10
399,2,6,M07,12
399,2,7,M06,89
399,2,8,M09,45
399,2,9,M04,33
400,5,0,M02,84
400,5,1,M01,2
400,5,2,M05,52
400,5,3,M03,95
400,5,4,M08,48
400,5,5,M09,72
400,5,6,M00,47
400,5,7,M06,65
400,5,8,M04,6
400,5,9,M07,25
401,0,0,M00,29
401,0,1,M01,78
401,0,2,M02,9
401,0,3,M03,36
401,0,4,M04,49
401,0,5,M05,11
401,0,6,M06,62
401,0,7,M07,56
401,0,8,M08,44
401,0,9,M09,21
402,1,0,M00,43
402,1,1,M02,90
402,1,2,M04,75
402,1,3,M09,11
402,1,4,M03,69
402,1,5,M01,28
402,1,6,M06,46
402,1,7,M05,46
402,1,8,M07,72
402,1,9,M08,30
403,3,0,M01,81
403,3,1,M02,95
403,3,2,M00,71
403,3,3,M04,99
403,3,4,M06,9
403,3,5,M08,52
403,3,6,M07,85
403,3,7,M03,98
403,3,8,M09,22
403,3,9,M05,43
404,9,0,M01,85
404,9,1,M00,13
404,9,2,M02,61
404,9,3,M06,7
404,9,4,M08,64
404,9,5,M09,76
404,9,6,M05,47
404,9,7,M03,52
404,9,8,M04,90
404,9,9,M07,45
405,7,0,M02,31
405,7,1,M00,86
405,7,2,M01,46
405,7,3,M05,74
405,7,4,M04,32
405,7,5,M06,88
405,7,6,M08,19
405,7,7,M09,48
405,7,8,M07,36
405,7,9,M03,79
406,2,0,M01,91
406,2,1,M00,85
406,2,2,M03,39
406,2,3,M02,74
406,2,4,M08,90
406,2,5,M05,10
406,2,6,M07,12
406,2,7,M06,89
406,2,8,M09,45
406,2,9,M04,33
407,8,0,M00,76
407,8,1,M01,69
407,8,2,M03,76
407,8,3,M05,51
407,8,4,M02,85
407,8,5,M09,11
407,8,6,M06,40
407,8,7,M07,89
407,8,8,M04,26
407,8,9,M08,74
408,6,0,M01,46
408,6,1,M00,37
408,6,2,M03,61
408,6,3,M02,13
408,6,4,M06,32
408,6,5,M05,21
408,6,6,M09,32
408,6,7,M08,89
408,6,8,M07,30
408,6,9,M04,55
409,4,0,M02,14
409,4,1,M00,6
409,4,2,M01,22
409,4,3,M05,61
409,4,4,M03,26
409,4,5,M04,69
409,4,6,M08,21
409,4,7,M07,49
409,4,8,M09,72
409,4,9,M06,53
410,1,0,M00,43
410,1,1,M02,90
410,1,2,M04,75
410,1,3,M09,11
410,1,4,M03,69
410,1,5,M01,28
410,1,6,M06,46
410,1,7,M05,46
410,1,8,M07,72
410,1,9,M08,30
411,2,0,M01,91
411,2,1,M00,85
411,2,2,M03,39
411,2,3,M02,74
411,2,4,M08,90
411,2,5,M05,10
411,2,6,M07,12
411,2,7,M06,89
411,2,8,M09,45
411,2,9,M04,33
412,0,0,M00,29
412,0,1,M01,78
412,0,2,M02,9
412,0,3,M03,36
412,0,4,M04,49
412,0,5,M05,11
412,0,6,M06,62
412,0,7,M07,56
412,0,8,M08,44
412,0,9,M09,21
413,9,0,M01,85
413,9,1,M00,13
413,9,2,M02,61
413,9,3,M06,7
413,9,4,M08,64
413,9,5,M09,76
413,9,6,M05,47
413,9,7,M03,52
413,9,8,M04,90
413,9,9,M07,45
414,3,0,M01,81
414,3,1,M02,95
414,3,2,M00,71
414,3,3,M04,99
414,3,4,M06,9
414,3,5,M08,52
414,3,6,M07,85
414,3,7,M03,98
414,3,8,M09,22
414,3,9,M05,43
415,6,0,M01,46
415,6,1,M00,37
415,6,2,M03,61
415,6,3,M02,13
415,6,4,M06,32
415,6,5,M05,21
415,6,6,M09,32
415,6,7,M08,89
415,6,8,M07,30
415,6,9,M04,55
416,4,0,M02,14
416,4,1,M00,6
416,4,2,M01,22
416,4,3,M05,61
416,4,4,M03,26
416,4,5,M04,69
416,4,6,M08,21
416,4,7,M07,49
416,4,8,M09,72
416,4,9,M06,53
417,5,0,M02,84
417,5,1,M01,2
417,5,2,M05,52
417,5,3,M03,95
417,5,4,M08,48
417,5,5,M09,72
417,5,6,M00,47
417,5,7,M06,65
417,5,8,M04,6
417,5,9,M07,25
418,7,0,M02,31
418,7,1,M00,86
418,7,2,M01,46
418,7,3,M05,74
418,7,4,M04,32
418,7,5,M06,88
418,7,6,M08,19
418,7,7,M09,48
418,7,8,M07,36
418,7,9,M03,79
419,8,0,M00,76
419,8,1,M01,69
419,8,2,M03,76
419,8,3,M05,51
419,8,4,M02,85
419,8,5,M09,11
419,8,6,M06,40
419,8,7,M07,89
419,8,8,M04,26
419,8,9,M08,74
